trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1-81,18:30:00,18:31:00,4481,13,13,0,0,,1
1-82,18:40:00,18:41:00,3356,0,0,0,0,,1
1-82,18:40:00,18:41:00,2279,1,1,0,0,,1
1-82,18:40:00,18:41:00,3380,2,2,0,0,,1
1-82,18:40:00,18:41:00,2283,3,3,0,0,,1
1-82,18:40:00,18:41:00,0083,4,4,0,0,,1
1-82,18:40:00,18:41:00,4483,5,5,0,0,,1
1-82,18:40:00,18:41:00,1180,6,6,0,0,,1
1-82,18:40:00,18:41:00,3382,7,7,0,0,,1
1-82,18:40:00,18:41:00,0082,8,8,0,0,,1
1-82,18:40:00,18:41:00,2282,9,9,0,0,,1
1-82,18:40:00,18:41:00,4480,10,10,0,0,,1
1-82,18:40:00,18:41:00,1181,11,11,0,0,,1
1-82,18:40:00,18:41:00,0081,12,12,0,0,,1
1-82,18:40:00,18:41:00,4481,13,13,0,0,,1
1-83,18:50:00,18:51:00,3356,0,0,0,0,,1
1-83,18:50:00,18:51:00,2279,1,1,0,0,,1
1-83,18:50:00,18:51:00,3380,2,2,0,0,,1
1-83,18:50:00,18:51:00,2283,3,3,0,0,,1
1-83,18:50:00,18:51:00,0083,4,4,0,0,,1
1-83,18:50:00,18:51:00,4483,5,5,0,0,,1
1-83,18:50:00,18:51:00,1180,6,6,0,0,,1
1-83,18:50:00,18:51:00,3382,7,7,0,0,,1
1-83,18:50:00,18:51:00,0082,8,8,0,0,,1
1-83,18:50:00,18:51:00,2282,9,9,0,0,,1
1-83,18:50:00,18:51:00,4480,10,10,0,0,,1
1-83,18:50:00,18:51:00,1181,11,11,0,0,,1
1-83,18:50:00,18:51:00,0081,12,12,0,0,,1
1-83,18:50:00,18:51:00,4481,13,13,0,0,,1
1-84,19:00:00,19:01:00,3356,0,0,0,0,,1
1-84,19:00:00,19:01:00,2279,1,1,0,0,,1
1-84,19:00:00,19:01:00,3380,2,2,0,0,,1
1-84,19:00:00,19:01:00,2283,3,3,0,0,,1
1-84,19:00:00,19:01:00,0083,4,4,0,0,,1
1-84,19:00:00,19:01:00,4483,5,5,0,0,,1
1-84,19:00:00,19:01:00,1180,6,6,0,0,,1
1-84,19:00:00,19:01:00,3382,7,7,0,0,,1
1-84,19:00:00,19:01:00,0082,8,8,0,0,,1
1-84,19:00:00,19:01:00,2282,9,9,0,0,,1
1-84,19:00:00,19:01:00,4480,10,10,0,0,,1
1-84,19:00:00,19:01:00,1181,11,11,0,0,,1
1-84,19:00:00,19:01:00,0081,12,12,0,0,,1
1-84,19:00:00,19:01:00,4481,13,13,0,0,,1
1-85,19:10:00,19:11:00,3356,0,0,0,0,,1
1-85,19:10:00,19:11:00,2279,1,1,0,0,,1
1-85,19:10:00,19:11:00,3380,2,2,0,0,,1
1-85,19:10:00,19:11:00,2283,3,3,0,0,,1
1-85,19:10:00,19:11:00,0083,4,4,0,0,,1
1-85,19:10:00,19:11:00,4483,5,5,0,0,,1
1-85,19:10:00,19:11:00,1180,6,6,0,0,,1
1-85,19:10:00,19:11:00,3382,7,7,0,0,,1
1-85,19:10:00,19:11:00,0082,8,8,0,0,,1
1-85,19:10:00,19:11:00,2282,9,9,0,0,,1
1-85,19:10:00,19:11:00,4480,10,10,0,0,,1
1-85,19:10:00,19:11:00,1181,11,11,0,0,,1
1-85,19:10:00,19:11:00,0081,12,12,0,0,,1
1-85,19:10:00,19:11:00,4481,13,13,0,0,,1
1-86,19:20:00,19:21:00,3356,0,0,0,0,,1
1-86,19:20:00,19:21:00,2279,1,1,0,0,,1
1-86,19:20:00,19:21:00,3380,2,2,0,0,,1
1-86,19:20:00,19:21:00,2283,3,3,0,0,,1
1-86,19:20:00,19:21:00,0083,4,4,0,0,,1
1-86,19:20:00,19:21:00,4483,5,5,0,0,,1
1-86,19:20:00,19:21:00,1180,6,6,0,0,,1
1-86,19:20:00,19:21:00,3382,7,7,0,0,,1
1-86,19:20:00,19:21:00,0082,8,8,0,0,,1
1-86,19:20:00,19:21:00,2282,9,9,0,0,,1
1-86,19:20:00,19:21:00,4480,10,10,0,0,,1
1-86,19:20:00,19:21:00,1181,11,11,0,0,,1
1-86,19:20:00,19:21:00,0081,12,12,0,0,,1
1-86,19:20:00,19:21:00,4481,13,13,0,0,,1
1-87,19:30:00,19:31:00,3356,0,0,0,0,,1
1-87,19:30:00,19:31:00,2279,1,1,0,0,,1
1-87,19:30:00,19:31:00,3380,2,2,0,0,,1
1-87,19:30:00,19:31:00,2283,3,3,0,0,,1
1-87,19:30:00,19:31:00,0083,4,4,0,0,,1
1-87,19:30:00,19:31:00,4483,5,5,0,0,,1
1-87,19:30:00,19:31:00,1180,6,6,0,0,,1
1-87,19:30:00,19:31:00,3382,7,7,0,0,,1
1-87,19:30:00,19:31:00,0082,8,8,0,0,,1
1-87,19:30:00,19:31:00,2282,9,9,0,0,,1
1-87,19:30:00,19:31:00,4480,10,10,0,0,,1
1-87,19:30:00,19:31:00,1181,11,11,0,0,,1
1-87,19:30:00,19:31:00,0081,12,12,0,0,,1
1-87,19:30:00,19:31:00,4481,13,13,0,0,,1
1-88,19:40:00,19:41:00,3356,0,0,0,0,,1
1-88,19:40:00,19:41:00,2279,1,1,0,0,,1
1-88,19:40:00,19:41:00,3380,2,2,0,0,,1
1-88,19:40:00,19:41:00,2283,3,3,0,0,,1
1-88,19:40:00,19:41:00,0083,4,4,0,0,,1
1-88,19:40:00,19:41:00,4483,5,5,0,0,,1
1-88,19:40:00,19:41:00,1180,6,6,0,0,,1
1-88,19:40:00,19:41:00,3382,7,7,0,0,,1
1-88,19:40:00,19:41:00,0082,8,8,0,0,,1
1-88,19:40:00,19:41:00,2282,9,9,0,0,,1
1-88,19:40:00,19:41:00,4480,10,10,0,0,,1
1-88,19:40:00,19:41:00,1181,11,11,0,0,,1
1-88,19:40:00,19:41:00,0081,12,12,0,0,,1
1-88,19:40:00,19:41:00,4481,13,13,0,0,,1
1-89,19:50:00,19:51:00,3356,0,0,0,0,,1
1-89,19:50:00,19:51:00,2279,1,1,0,0,,1
1-89,19:50:00,19:51:00,3380,2,2,0,0,,1
1-89,19:50:00,19:51:00,2283,3,3,0,0,,1
1-89,19:50:00,19:51:00,0083,4,4,0,0,,1
1-89,19:50:00,19:51:00,4483,5,5,0,0,,1
1-89,19:50:00,19:51:00,1180,6,6,0,0,,1
1-89,19:50:00,19:51:00,3382,7,7,0,0,,1
1-89,19:50:00,19:51:00,0082,8,8,0,0,,1
1-89,19:50:00,19:51:00,2282,9,9,0,0,,1
1-89,19:50:00,19:51:00,4480,10,10,0,0,,1
1-89,19:50:00,19:51:00,1181,11,11,0,0,,1
1-89,19:50:00,19:51:00,0081,12,12,0,0,,1
1-89,19:50:00,19:51:00,4481,13,13,0,0,,1
1-90,20:00:00,20:01:00,3356,0,0,0,0,,1
1-90,20:00:00,20:01:00,2279,1,1,0,0,,1
1-90,20:00:00,20:01:00,3380,2,2,0,0,,1
1-90,20:00:00,20:01:00,2283,3,3,0,0,,1
1-90,20:00:00,20:01:00,0083,4,4,0,0,,1
1-90,20:00:00,20:01:00,4483,5,5,0,0,,1
1-90,20:00:00,20:01:00,1180,6,6,0,0,,1
1-90,20:00:00,20:01:00,3382,7,7,0,0,,1
1-90,20:00:00,20:01:00,0082,8,8,0,0,,1
1-90,20:00:00,20:01:00,2282,9,9,0,0,,1
1-90,20:00:00,20:01:00,4480,10,10,0,0,,1
1-90,20:00:00,20:01:00,1181,11,11,0,0,,1
1-90,20:00:00,20:01:00,0081,12,12,0,0,,1
1-90,20:00:00,20:01:00,4481,13,13,0,0,,1
1-91,20:10:00,20:11:00,3356,0,0,0,0,,1
1-91,20:10:00,20:11:00,2279,1,1,0,0,,1
1-91,20:10:00,20:11:00,3380,2,2,0,0,,1
1-91,20:10:00,20:11:00,2283,3,3,0,0,,1
1-91,20:10:00,20:11:00,0083,4,4,0,0,,1
1-91,20:10:00,20:11:00,4483,5,5,0,0,,1
1-91,20:10:00,20:11:00,1180,6,6,0,0,,1
1-91,20:10:00,20:11:00,3382,7,7,0,0,,1
1-91,20:10:00,20:11:00,0082,8,8,0,0,,1
1-91,20:10:00,20:11:00,2282,9,9,0,0,,1
1-91,20:10:00,20:11:00,4480,10,10,0,0,,1
1-91,20:10:00,20:11:00,1181,11,11,0,0,,1
1-91,20:10:00,20:11:00,0081,12,12,0,0,,1
1-91,20:10:00,20:11:00,4481,13,13,0,0,,1
1-92,20:20:00,20:21:00,3356,0,0,0,0,,1
1-92,20:20:00,20:21:00,2279,1,1,0,0,,1
1-92,20:20:00,20:21:00,3380,2,2,0,0,,1
1-92,20:20:00,20:21:00,2283,3,3,0,0,,1
1-92,20:20:00,20:21:00,0083,4,4,0,0,,1
1-92,20:20:00,20:21:00,4483,5,5,0,0,,1
1-92,20:20:00,20:21:00,1180,6,6,0,0,,1
1-92,20:20:00,20:21:00,3382,7,7,0,0,,1
1-92,20:20:00,20:21:00,0082,8,8,0,0,,1
1-92,20:20:00,20:21:00,2282,9,9,0,0,,1
1-92,20:20:00,20:21:00,4480,10,10,0,0,,1
1-92,20:20:00,20:21:00,1181,11,11,0,0,,1
1-92,20:20:00,20:21:00,0081,12,12,0,0,,1
1-92,20:20:00,20:21:00,4481,13,13,0,0,,1
1-93,20:30:00,20:31:00,3356,0,0,0,0,,1
1-93,20:30:00,20:31:00,2279,1,1,0,0,,1
1-93,20:30:00,20:31:00,3380,2,2,0,0,,1
1-93,20:30:00,20:31:00,2283,3,3,0,0,,1
1-93,20:30:00,20:31:00,0083,4,4,0,0,,1
1-93,20:30:00,20:31:00,4483,5,5,0,0,,1
1-93,20:30:00,20:31:00,1180,6,6,0,0,,1
1-93,20:30:00,20:31:00,3382,7,7,0,0,,1
1-93,20:30:00,20:31:00,0082,8,8,0,0,,1
1-93,20:30:00,20:31:00,2282,9,9,0,0,,1
1-93,20:30:00,20:31:00,4480,10,10,0,0,,1
1-93,20:30:00,20:31:00,1181,11,11,0,0,,1
1-93,20:30:00,20:31:00,0081,12,12,0,0,,1
1-93,20:30:00,20:31:00,4481,13,13,0,0,,1
1-94,20:40:00,20:41:00,3356,0,0,0,0,,1
1-94,20:40:00,20:41:00,2279,1,1,0,0,,1
1-94,20:40:00,20:41:00,3380,2,2,0,0,,1
1-94,20:40:00,20:41:00,2283,3,3,0,0,,1
1-94,20:40:00,20:41:00,0083,4,4,0,0,,1
1-94,20:40:00,20:41:00,4483,5,5,0,0,,1
1-94,20:40:00,20:41:00,1180,6,6,0,0,,1
1-94,20:40:00,20:41:00,3382,7,7,0,0,,1
1-94,20:40:00,20:41:00,0082,8,8,0,0,,1
1-94,20:40:00,20:41:00,2282,9,9,0,0,,1
1-94,20:40:00,20:41:00,4480,10,10,0,0,,1
1-94,20:40:00,20:41:00,1181,11,11,0,0,,1
1-94,20:40:00,20:41:00,0081,12,12,0,0,,1
1-94,20:40:00,20:41:00,4481,13,13,0,0,,1
1-95,20:50:00,20:51:00,3356,0,0,0,0,,1
1-95,20:50:00,20:51:00,2279,1,1,0,0,,1
1-95,20:50:00,20:51:00,3380,2,2,0,0,,1
1-95,20:50:00,20:51:00,2283,3,3,0,0,,1
1-95,20:50:00,20:51:00,0083,4,4,0,0,,1
1-95,20:50:00,20:51:00,4483,5,5,0,0,,1
1-95,20:50:00,20:51:00,1180,6,6,0,0,,1
1-95,20:50:00,20:51:00,3382,7,7,0,0,,1
1-95,20:50:00,20:51:00,0082,8,8,0,0,,1
1-95,20:50:00,20:51:00,2282,9,9,0,0,,1
1-95,20:50:00,20:51:00,4480,10,10,0,0,,1
1-95,20:50:00,20:51:00,1181,11,11,0,0,,1
1-95,20:50:00,20:51:00,0081,12,12,0,0,,1
1-95,20:50:00,20:51:00,4481,13,13,0,0,,1
1-96,21:00:00,21:01:00,3356,0,0,0,0,,1
1-96,21:00:00,21:01:00,2279,1,1,0,0,,1
1-96,21:00:00,21:01:00,3380,2,2,0,0,,1
1-96,21:00:00,21:01:00,2283,3,3,0,0,,1
1-96,21:00:00,21:01:00,0083,4,4,0,0,,1
1-96,21:00:00,21:01:00,4483,5,5,0,0,,1
1-96,21:00:00,21:01:00,1180,6,6,0,0,,1
1-96,21:00:00,21:01:00,3382,7,7,0,0,,1
1-96,21:00:00,21:01:00,0082,8,8,0,0,,1
1-96,21:00:00,21:01:00,2282,9,9,0,0,,1
1-96,21:00:00,21:01:00,4480,10,10,0,0,,1
1-96,21:00:00,21:01:00,1181,11,11,0,0,,1
1-96,21:00:00,21:01:00,0081,12,12,0,0,,1
1-96,21:00:00,21:01:00,4481,13,13,0,0,,1
1-97,21:10:00,21:11:00,3356,0,0,0,0,,1
1-97,21:10:00,21:11:00,2279,1,1,0,0,,1
1-97,21:10:00,21:11:00,3380,2,2,0,0,,1
1-97,21:10:00,21:11:00,2283,3,3,0,0,,1
1-97,21:10:00,21:11:00,0083,4,4,0,0,,1
1-97,21:10:00,21:11:00,4483,5,5,0,0,,1
1-97,21:10:00,21:11:00,1180,6,6,0,0,,1
1-97,21:10:00,21:11:00,3382,7,7,0,0,,1
1-97,21:10:00,21:11:00,0082,8,8,0,0,,1
1-97,21:10:00,21:11:00,2282,9,9,0,0,,1
1-97,21:10:00,21:11:00,4480,10,10,0,0,,1
1-97,21:10:00,21:11:00,1181,11,11,0,0,,1
1-97,21:10:00,21:11:00,0081,12,12,0,0,,1
1-97,21:10:00,21:11:00,4481,13,13,0,0,,1
1-98,21:20:00,21:21:00,3356,0,0,0,0,,1
1-98,21:20:00,21:21:00,2279,1,1,0,0,,1
1-98,21:20:00,21:21:00,3380,2,2,0,0,,1
1-98,21:20:00,21:21:00,2283,3,3,0,0,,1
1-98,21:20:00,21:21:00,0083,4,4,0,0,,1
1-98,21:20:00,21:21:00,4483,5,5,0,0,,1
1-98,21:20:00,21:21:00,1180,6,6,0,0,,1
1-98,21:20:00,21:21:00,3382,7,7,0,0,,1
1-98,21:20:00,21:21:00,0082,8,8,0,0,,1
1-98,21:20:00,21:21:00,2282,9,9,0,0,,1
1-98,21:20:00,21:21:00,4480,10,10,0,0,,1
1-98,21:20:00,21:21:00,1181,11,11,0,0,,1
1-98,21:20:00,21:21:00,0081,12,12,0,0,,1
1-98,21:20:00,21:21:00,4481,13,13,0,0,,1
1-99,21:30:00,21:31:00,3356,0,0,0,0,,1
1-99,21:30:00,21:31:00,2279,1,1,0,0,,1
1-99,21:30:00,21:31:00,3380,2,2,0,0,,1
1-99,21:30:00,21:31:00,2283,3,3,0,0,,1
1-99,21:30:00,21:31:00,0083,4,4,0,0,,1
1-99,21:30:00,21:31:00,4483,5,5,0,0,,1
1-99,21:30:00,21:31:00,1180,6,6,0,0,,1
1-99,21:30:00,21:31:00,3382,7,7,0,0,,1
1-99,21:30:00,21:31:00,0082,8,8,0,0,,1
1-99,21:30:00,21:31:00,2282,9,9,0,0,,1
1-99,21:30:00,21:31:00,4480,10,10,0,0,,1
1-99,21:30:00,21:31:00,1181,11,11,0,0,,1
1-99,21:30:00,21:31:00,0081,12,12,0,0,,1
1-99,21:30:00,21:31:00,4481,13,13,0,0,,1
1-100,21:40:00,21:41:00,3356,0,0,0,0,,1
1-100,21:40:00,21:41:00,2279,1,1,0,0,,1
1-100,21:40:00,21:41:00,3380,2,2,0,0,,1
1-100,21:40:00,21:41:00,2283,3,3,0,0,,1
1-100,21:40:00,21:41:00,0083,4,4,0,0,,1
1-100,21:40:00,21:41:00,4483,5,5,0,0,,1
1-100,21:40:00,21:41:00,1180,6,6,0,0,,1
1-100,21:40:00,21:41:00,3382,7,7,0,0,,1
1-100,21:40:00,21:41:00,0082,8,8,0,0,,1
1-100,21:40:00,21:41:00,2282,9,9,0,0,,1
1-100,21:40:00,21:41:00,4480,10,10,0,0,,1
1-100,21:40:00,21:41:00,1181,11,11,0,0,,1
1-100,21:40:00,21:41:00,0081,12,12,0,0,,1
1-100,21:40:00,21:41:00,4481,13,13,0,0,,1
1-101,21:50:00,21:51:00,3356,0,0,0,0,,1
1-101,21:50:00,21:51:00,2279,1,1,0,0,,1
1-101,21:50:00,21:51:00,3380,2,2,0,0,,1
1-101,21:50:00,21:51:00,2283,3,3,0,0,,1
1-101,21:50:00,21:51:00,0083,4,4,0,0,,1
1-101,21:50:00,21:51:00,4483,5,5,0,0,,1
1-101,21:50:00,21:51:00,1180,6,6,0,0,,1
1-101,21:50:00,21:51:00,3382,7,7,0,0,,1
1-101,21:50:00,21:51:00,0082,8,8,0,0,,1
1-101,21:50:00,21:51:00,2282,9,9,0,0,,1
1-101,21:50:00,21:51:00,4480,10,10,0,0,,1
1-101,21:50:00,21:51:00,1181,11,11,0,0,,1
1-101,21:50:00,21:51:00,0081,12,12,0,0,,1
1-101,21:50:00,21:51:00,4481,13,13,0,0,,1
2-0,05:00:00,05:01:00,0076,0,0,0,0,,1
2-0,05:00:00,05:01:00,3376,1,1,0,0,,1
2-0,05:00:00,05:01:00,1174,2,2,0,0,,1
2-0,05:00:00,05:01:00,3370,3,3,0,0,,1
2-0,05:00:00,05:01:00,1156,4,4,0,0,,1
2-0,05:00:00,05:01:00,0056,5,5,0,0,,1
2-0,05:00:00,05:01:00,3356,6,6,0,0,,1
2-0,05:00:00,05:01:00,1188,7,7,0,0,,1
2-0,05:00:00,05:01:00,0088,8,8,0,0,,1
2-0,05:00:00,05:01:00,2288,9,9,0,0,,1
2-0,05:00:00,05:01:00,4496,10,10,0,0,,1
2-0,05:00:00,05:01:00,0096,11,11,0,0,,1
2-0,05:00:00,05:01:00,2296,12,12,0,0,,1
2-1,05:10:00,05:11:00,0076,0,0,0,0,,1
2-1,05:10:00,05:11:00,3376,1,1,0,0,,1
2-1,05:10:00,05:11:00,1174,2,2,0,0,,1
2-1,05:10:00,05:11:00,3370,3,3,0,0,,1
2-1,05:10:00,05:11:00,1156,4,4,0,0,,1
2-1,05:10:00,05:11:00,0056,5,5,0,0,,1
2-1,05:10:00,05:11:00,3356,6,6,0,0,,1
2-1,05:10:00,05:11:00,1188,7,7,0,0,,1
2-1,05:10:00,05:11:00,0088,8,8,0,0,,1
2-1,05:10:00,05:11:00,2288,9,9,0,0,,1
2-1,05:10:00,05:11:00,4496,10,10,0,0,,1
2-1,05:10:00,05:11:00,0096,11,11,0,0,,1
2-1,05:10:00,05:11:00,2296,12,12,0,0,,1
2-2,05:20:00,05:21:00,0076,0,0,0,0,,1
2-2,05:20:00,05:21:00,3376,1,1,0,0,,1
2-2,05:20:00,05:21:00,1174,2,2,0,0,,1
2-2,05:20:00,05:21:00,3370,3,3,0,0,,1
2-2,05:20:00,05:21:00,1156,4,4,0,0,,1
2-2,05:20:00,05:21:00,0056,5,5,0,0,,1
2-2,05:20:00,05:21:00,3356,6,6,0,0,,1
2-2,05:20:00,05:21:00,1188,7,7,0,0,,1
2-2,05:20:00,05:21:00,0088,8,8,0,0,,1
2-2,05:20:00,05:21:00,2288,9,9,0,0,,1
2-2,05:20:00,05:21:00,4496,10,10,0,0,,1
2-2,05:20:00,05:21:00,0096,11,11,0,0,,1
2-2,05:20:00,05:21:00,2296,12,12,0,0,,1
2-3,05:30:00,05:31:00,0076,0,0,0,0,,1
2-3,05:30:00,05:31:00,3376,1,1,0,0,,1
2-3,05:30:00,05:31:00,1174,2,2,0,0,,1
2-3,05:30:00,05:31:00,3370,3,3,0,0,,1
2-3,05:30:00,05:31:00,1156,4,4,0,0,,1
2-3,05:30:00,05:31:00,0056,5,5,0,0,,1
2-3,05:30:00,05:31:00,3356,6,6,0,0,,1
2-3,05:30:00,05:31:00,1188,7,7,0,0,,1
2-3,05:30:00,05:31:00,0088,8,8,0,0,,1
2-3,05:30:00,05:31:00,2288,9,9,0,0,,1
2-3,05:30:00,05:31:00,4496,10,10,0,0,,1
2-3,05:30:00,05:31:00,0096,11,11,0,0,,1
2-3,05:30:00,05:31:00,2296,12,12,0,0,,1
2-4,05:40:00,05:41:00,0076,0,0,0,0,,1
2-4,05:40:00,05:41:00,3376,1,1,0,0,,1
2-4,05:40:00,05:41:00,1174,2,2,0,0,,1
2-4,05:40:00,05:41:00,3370,3,3,0,0,,1
2-4,05:40:00,05:41:00,1156,4,4,0,0,,1
2-4,05:40:00,05:41:00,0056,5,5,0,0,,1
2-4,05:40:00,05:41:00,3356,6,6,0,0,,1
2-4,05:40:00,05:41:00,1188,7,7,0,0,,1
2-4,05:40:00,05:41:00,0088,8,8,0,0,,1
2-4,05:40:00,05:41:00,2288,9,9,0,0,,1
2-4,05:40:00,05:41:00,4496,10,10,0,0,,1
2-4,05:40:00,05:41:00,0096,11,11,0,0,,1
2-4,05:40:00,05:41:00,2296,12,12,0,0,,1
2-5,05:50:00,05:51:00,0076,0,0,0,0,,1
2-5,05:50:00,05:51:00,3376,1,1,0,0,,1
2-5,05:50:00,05:51:00,1174,2,2,0,0,,1
2-5,05:50:00,05:51:00,3370,3,3,0,0,,1
2-5,05:50:00,05:51:00,1156,4,4,0,0,,1
2-5,05:50:00,05:51:00,0056,5,5,0,0,,1
2-5,05:50:00,05:51:00,3356,6,6,0,0,,1
2-5,05:50:00,05:51:00,1188,7,7,0,0,,1
2-5,05:50:00,05:51:00,0088,8,8,0,0,,1
2-5,05:50:00,05:51:00,2288,9,9,0,0,,1
2-5,05:50:00,05:51:00,4496,10,10,0,0,,1
2-5,05:50:00,05:51:00,0096,11,11,0,0,,1
2-5,05:50:00,05:51:00,2296,12,12,0,0,,1
2-6,06:00:00,06:01:00,0076,0,0,0,0,,1
2-6,06:00:00,06:01:00,3376,1,1,0,0,,1
2-6,06:00:00,06:01:00,1174,2,2,0,0,,1
2-6,06:00:00,06:01:00,3370,3,3,0,0,,1
2-6,06:00:00,06:01:00,1156,4,4,0,0,,1
2-6,06:00:00,06:01:00,0056,5,5,0,0,,1
2-6,06:00:00,06:01:00,3356,6,6,0,0,,1
2-6,06:00:00,06:01:00,1188,7,7,0,0,,1
2-6,06:00:00,06:01:00,0088,8,8,0,0,,1
2-6,06:00:00,06:01:00,2288,9,9,0,0,,1
2-6,06:00:00,06:01:00,4496,10,10,0,0,,1
2-6,06:00:00,06:01:00,0096,11,11,0,0,,1
2-6,06:00:00,06:01:00,2296,12,12,0,0,,1
2-7,06:10:00,06:11:00,0076,0,0,0,0,,1
2-7,06:10:00,06:11:00,3376,1,1,0,0,,1
2-7,06:10:00,06:11:00,1174,2,2,0,0,,1
2-7,06:10:00,06:11:00,3370,3,3,0,0,,1
2-7,06:10:00,06:11:00,1156,4,4,0,0,,1
2-7,06:10:00,06:11:00,0056,5,5,0,0,,1
2-7,06:10:00,06:11:00,3356,6,6,0,0,,1
2-7,06:10:00,06:11:00,1188,7,7,0,0,,1
2-7,06:10:00,06:11:00,0088,8,8,0,0,,1
2-7,06:10:00,06:11:00,2288,9,9,0,0,,1
2-7,06:10:00,06:11:00,4496,10,10,0,0,,1
2-7,06:10:00,06:11:00,0096,11,11,0,0,,1
2-7,06:10:00,06:11:00,2296,12,12,0,0,,1
2-8,06:20:00,06:21:00,0076,0,0,0,0,,1
2-8,06:20:00,06:21:00,3376,1,1,0,0,,1
2-8,06:20:00,06:21:00,1174,2,2,0,0,,1
2-8,06:20:00,06:21:00,3370,3,3,0,0,,1
2-8,06:20:00,06:21:00,1156,4,4,0,0,,1
2-8,06:20:00,06:21:00,0056,5,5,0,0,,1
2-8,06:20:00,06:21:00,3356,6,6,0,0,,1
2-8,06:20:00,06:21:00,1188,7,7,0,0,,1
2-8,06:20:00,06:21:00,0088,8,8,0,0,,1
2-8,06:20:00,06:21:00,2288,9,9,0,0,,1
2-8,06:20:00,06:21:00,4496,10,10,0,0,,1
2-8,06:20:00,06:21:00,0096,11,11,0,0,,1
2-8,06:20:00,06:21:00,2296,12,12,0,0,,1
2-9,06:30:00,06:31:00,0076,0,0,0,0,,1
2-9,06:30:00,06:31:00,3376,1,1,0,0,,1
2-9,06:30:00,06:31:00,1174,2,2,0,0,,1
2-9,06:30:00,06:31:00,3370,3,3,0,0,,1
2-9,06:30:00,06:31:00,1156,4,4,0,0,,1
2-9,06:30:00,06:31:00,0056,5,5,0,0,,1
2-9,06:30:00,06:31:00,3356,6,6,0,0,,1
2-9,06:30:00,06:31:00,1188,7,7,0,0,,1
2-9,06:30:00,06:31:00,0088,8,8,0,0,,1
2-9,06:30:00,06:31:00,2288,9,9,0,0,,1
2-9,06:30:00,06:31:00,4496,10,10,0,0,,1
2-9,06:30:00,06:31:00,0096,11,11,0,0,,1
2-9,06:30:00,06:31:00,2296,12,12,0,0,,1
2-10,06:40:00,06:41:00,0076,0,0,0,0,,1
2-10,06:40:00,06:41:00,3376,1,1,0,0,,1
2-10,06:40:00,06:41:00,1174,2,2,0,0,,1
2-10,06:40:00,06:41:00,3370,3,3,0,0,,1
2-10,06:40:00,06:41:00,1156,4,4,0,0,,1
2-10,06:40:00,06:41:00,0056,5,5,0,0,,1
2-10,06:40:00,06:41:00,3356,6,6,0,0,,1
2-10,06:40:00,06:41:00,1188,7,7,0,0,,1
2-10,06:40:00,06:41:00,0088,8,8,0,0,,1
2-10,06:40:00,06:41:00,2288,9,9,0,0,,1
2-10,06:40:00,06:41:00,4496,10,10,0,0,,1
2-10,06:40:00,06:41:00,0096,11,11,0,0,,1
2-10,06:40:00,06:41:00,2296,12,12,0,0,,1
2-11,06:50:00,06:51:00,0076,0,0,0,0,,1
2-11,06:50:00,06:51:00,3376,1,1,0,0,,1
2-11,06:50:00,06:51:00,1174,2,2,0,0,,1
2-11,06:50:00,06:51:00,3370,3,3,0,0,,1
2-11,06:50:00,06:51:00,1156,4,4,0,0,,1
2-11,06:50:00,06:51:00,0056,5,5,0,0,,1
2-11,06:50:00,06:51:00,3356,6,6,0,0,,1
2-11,06:50:00,06:51:00,1188,7,7,0,0,,1
2-11,06:50:00,06:51:00,0088,8,8,0,0,,1
2-11,06:50:00,06:51:00,2288,9,9,0,0,,1
2-11,06:50:00,06:51:00,4496,10,10,0,0,,1
2-11,06:50:00,06:51:00,0096,11,11,0,0,,1
2-11,06:50:00,06:51:00,2296,12,12,0,0,,1
2-12,07:00:00,07:01:00,0076,0,0,0,0,,1
2-12,07:00:00,07:01:00,3376,1,1,0,0,,1
2-12,07:00:00,07:01:00,1174,2,2,0,0,,1
2-12,07:00:00,07:01:00,3370,3,3,0,0,,1
2-12,07:00:00,07:01:00,1156,4,4,0,0,,1
2-12,07:00:00,07:01:00,0056,5,5,0,0,,1
2-12,07:00:00,07:01:00,3356,6,6,0,0,,1
2-12,07:00:00,07:01:00,1188,7,7,0,0,,1
2-12,07:00:00,07:01:00,0088,8,8,0,0,,1
2-12,07:00:00,07:01:00,2288,9,9,0,0,,1
2-12,07:00:00,07:01:00,4496,10,10,0,0,,1
2-12,07:00:00,07:01:00,0096,11,11,0,0,,1
2-12,07:00:00,07:01:00,2296,12,12,0,0,,1
2-13,07:10:00,07:11:00,0076,0,0,0,0,,1
2-13,07:10:00,07:11:00,3376,1,1,0,0,,1
2-13,07:10:00,07:11:00,1174,2,2,0,0,,1
2-13,07:10:00,07:11:00,3370,3,3,0,0,,1
2-13,07:10:00,07:11:00,1156,4,4,0,0,,1
2-13,07:10:00,07:11:00,0056,5,5,0,0,,1
2-13,07:10:00,07:11:00,3356,6,6,0,0,,1
2-13,07:10:00,07:11:00,1188,7,7,0,0,,1
2-13,07:10:00,07:11:00,0088,8,8,0,0,,1
2-13,07:10:00,07:11:00,2288,9,9,0,0,,1
2-13,07:10:00,07:11:00,4496,10,10,0,0,,1
2-13,07:10:00,07:11:00,0096,11,11,0,0,,1
2-13,07:10:00,07:11:00,2296,12,12,0,0,,1
2-14,07:20:00,07:21:00,0076,0,0,0,0,,1
