trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1-53,13:50:00,13:51:00,2227,7,7,0,0,,1
1-53,13:50:00,13:51:00,4425,8,8,0,0,,1
1-53,13:50:00,13:51:00,0025,9,9,0,0,,1
1-53,13:50:00,13:51:00,1125,10,10,0,0,,1
1-53,13:50:00,13:51:00,4432,11,11,0,0,,1
1-53,13:50:00,13:51:00,2234,12,12,0,0,,1
1-53,13:50:00,13:51:00,0034,13,13,0,0,,1
1-53,13:50:00,13:51:00,3334,14,14,0,0,,1
1-53,13:50:00,13:51:00,1132,15,15,0,0,,1
1-53,13:50:00,13:51:00,4435,16,16,0,0,,1
1-53,13:50:00,13:51:00,0035,17,17,0,0,,1
1-53,13:50:00,13:51:00,1135,18,18,0,0,,1
1-54,14:00:00,14:01:00,4429,0,0,0,0,,1
1-54,14:00:00,14:01:00,0029,1,1,0,0,,1
1-54,14:00:00,14:01:00,2229,2,2,0,0,,1
1-54,14:00:00,14:01:00,4427,3,3,0,0,,1
1-54,14:00:00,14:01:00,1128,4,4,0,0,,1
1-54,14:00:00,14:01:00,0028,5,5,0,0,,1
1-54,14:00:00,14:01:00,3328,6,6,0,0,,1
1-54,14:00:00,14:01:00,2227,7,7,0,0,,1
1-54,14:00:00,14:01:00,4425,8,8,0,0,,1
1-54,14:00:00,14:01:00,0025,9,9,0,0,,1
1-54,14:00:00,14:01:00,1125,10,10,0,0,,1
1-54,14:00:00,14:01:00,4432,11,11,0,0,,1
1-54,14:00:00,14:01:00,2234,12,12,0,0,,1
1-54,14:00:00,14:01:00,0034,13,13,0,0,,1
1-54,14:00:00,14:01:00,3334,14,14,0,0,,1
1-54,14:00:00,14:01:00,1132,15,15,0,0,,1
1-54,14:00:00,14:01:00,4435,16,16,0,0,,1
1-54,14:00:00,14:01:00,0035,17,17,0,0,,1
1-54,14:00:00,14:01:00,1135,18,18,0,0,,1
1-55,14:10:00,14:11:00,4429,0,0,0,0,,1
1-55,14:10:00,14:11:00,0029,1,1,0,0,,1
1-55,14:10:00,14:11:00,2229,2,2,0,0,,1
1-55,14:10:00,14:11:00,4427,3,3,0,0,,1
1-55,14:10:00,14:11:00,1128,4,4,0,0,,1
1-55,14:10:00,14:11:00,0028,5,5,0,0,,1
1-55,14:10:00,14:11:00,3328,6,6,0,0,,1
1-55,14:10:00,14:11:00,2227,7,7,0,0,,1
1-55,14:10:00,14:11:00,4425,8,8,0,0,,1
1-55,14:10:00,14:11:00,0025,9,9,0,0,,1
1-55,14:10:00,14:11:00,1125,10,10,0,0,,1
1-55,14:10:00,14:11:00,4432,11,11,0,0,,1
1-55,14:10:00,14:11:00,2234,12,12,0,0,,1
1-55,14:10:00,14:11:00,0034,13,13,0,0,,1
1-55,14:10:00,14:11:00,3334,14,14,0,0,,1
1-55,14:10:00,14:11:00,1132,15,15,0,0,,1
1-55,14:10:00,14:11:00,4435,16,16,0,0,,1
1-55,14:10:00,14:11:00,0035,17,17,0,0,,1
1-55,14:10:00,14:11:00,1135,18,18,0,0,,1
1-56,14:20:00,14:21:00,4429,0,0,0,0,,1
1-56,14:20:00,14:21:00,0029,1,1,0,0,,1
1-56,14:20:00,14:21:00,2229,2,2,0,0,,1
1-56,14:20:00,14:21:00,4427,3,3,0,0,,1
1-56,14:20:00,14:21:00,1128,4,4,0,0,,1
1-56,14:20:00,14:21:00,0028,5,5,0,0,,1
1-56,14:20:00,14:21:00,3328,6,6,0,0,,1
1-56,14:20:00,14:21:00,2227,7,7,0,0,,1
1-56,14:20:00,14:21:00,4425,8,8,0,0,,1
1-56,14:20:00,14:21:00,0025,9,9,0,0,,1
1-56,14:20:00,14:21:00,1125,10,10,0,0,,1
1-56,14:20:00,14:21:00,4432,11,11,0,0,,1
1-56,14:20:00,14:21:00,2234,12,12,0,0,,1
1-56,14:20:00,14:21:00,0034,13,13,0,0,,1
1-56,14:20:00,14:21:00,3334,14,14,0,0,,1
1-56,14:20:00,14:21:00,1132,15,15,0,0,,1
1-56,14:20:00,14:21:00,4435,16,16,0,0,,1
1-56,14:20:00,14:21:00,0035,17,17,0,0,,1
1-56,14:20:00,14:21:00,1135,18,18,0,0,,1
1-57,14:30:00,14:31:00,4429,0,0,0,0,,1
1-57,14:30:00,14:31:00,0029,1,1,0,0,,1
1-57,14:30:00,14:31:00,2229,2,2,0,0,,1
1-57,14:30:00,14:31:00,4427,3,3,0,0,,1
1-57,14:30:00,14:31:00,1128,4,4,0,0,,1
1-57,14:30:00,14:31:00,0028,5,5,0,0,,1
1-57,14:30:00,14:31:00,3328,6,6,0,0,,1
1-57,14:30:00,14:31:00,2227,7,7,0,0,,1
1-57,14:30:00,14:31:00,4425,8,8,0,0,,1
1-57,14:30:00,14:31:00,0025,9,9,0,0,,1
1-57,14:30:00,14:31:00,1125,10,10,0,0,,1
1-57,14:30:00,14:31:00,4432,11,11,0,0,,1
1-57,14:30:00,14:31:00,2234,12,12,0,0,,1
1-57,14:30:00,14:31:00,0034,13,13,0,0,,1
1-57,14:30:00,14:31:00,3334,14,14,0,0,,1
1-57,14:30:00,14:31:00,1132,15,15,0,0,,1
1-57,14:30:00,14:31:00,4435,16,16,0,0,,1
1-57,14:30:00,14:31:00,0035,17,17,0,0,,1
1-57,14:30:00,14:31:00,1135,18,18,0,0,,1
1-58,14:40:00,14:41:00,4429,0,0,0,0,,1
1-58,14:40:00,14:41:00,0029,1,1,0,0,,1
1-58,14:40:00,14:41:00,2229,2,2,0,0,,1
1-58,14:40:00,14:41:00,4427,3,3,0,0,,1
1-58,14:40:00,14:41:00,1128,4,4,0,0,,1
1-58,14:40:00,14:41:00,0028,5,5,0,0,,1
1-58,14:40:00,14:41:00,3328,6,6,0,0,,1
1-58,14:40:00,14:41:00,2227,7,7,0,0,,1
1-58,14:40:00,14:41:00,4425,8,8,0,0,,1
1-58,14:40:00,14:41:00,0025,9,9,0,0,,1
1-58,14:40:00,14:41:00,1125,10,10,0,0,,1
1-58,14:40:00,14:41:00,4432,11,11,0,0,,1
1-58,14:40:00,14:41:00,2234,12,12,0,0,,1
1-58,14:40:00,14:41:00,0034,13,13,0,0,,1
1-58,14:40:00,14:41:00,3334,14,14,0,0,,1
1-58,14:40:00,14:41:00,1132,15,15,0,0,,1
1-58,14:40:00,14:41:00,4435,16,16,0,0,,1
1-58,14:40:00,14:41:00,0035,17,17,0,0,,1
1-58,14:40:00,14:41:00,1135,18,18,0,0,,1
1-59,14:50:00,14:51:00,4429,0,0,0,0,,1
1-59,14:50:00,14:51:00,0029,1,1,0,0,,1
1-59,14:50:00,14:51:00,2229,2,2,0,0,,1
1-59,14:50:00,14:51:00,4427,3,3,0,0,,1
1-59,14:50:00,14:51:00,1128,4,4,0,0,,1
1-59,14:50:00,14:51:00,0028,5,5,0,0,,1
1-59,14:50:00,14:51:00,3328,6,6,0,0,,1
1-59,14:50:00,14:51:00,2227,7,7,0,0,,1
1-59,14:50:00,14:51:00,4425,8,8,0,0,,1
1-59,14:50:00,14:51:00,0025,9,9,0,0,,1
1-59,14:50:00,14:51:00,1125,10,10,0,0,,1
1-59,14:50:00,14:51:00,4432,11,11,0,0,,1
1-59,14:50:00,14:51:00,2234,12,12,0,0,,1
1-59,14:50:00,14:51:00,0034,13,13,0,0,,1
1-59,14:50:00,14:51:00,3334,14,14,0,0,,1
1-59,14:50:00,14:51:00,1132,15,15,0,0,,1
1-59,14:50:00,14:51:00,4435,16,16,0,0,,1
1-59,14:50:00,14:51:00,0035,17,17,0,0,,1
1-59,14:50:00,14:51:00,1135,18,18,0,0,,1
1-60,15:00:00,15:01:00,4429,0,0,0,0,,1
1-60,15:00:00,15:01:00,0029,1,1,0,0,,1
1-60,15:00:00,15:01:00,2229,2,2,0,0,,1
1-60,15:00:00,15:01:00,4427,3,3,0,0,,1
1-60,15:00:00,15:01:00,1128,4,4,0,0,,1
1-60,15:00:00,15:01:00,0028,5,5,0,0,,1
1-60,15:00:00,15:01:00,3328,6,6,0,0,,1
1-60,15:00:00,15:01:00,2227,7,7,0,0,,1
1-60,15:00:00,15:01:00,4425,8,8,0,0,,1
1-60,15:00:00,15:01:00,0025,9,9,0,0,,1
1-60,15:00:00,15:01:00,1125,10,10,0,0,,1
1-60,15:00:00,15:01:00,4432,11,11,0,0,,1
1-60,15:00:00,15:01:00,2234,12,12,0,0,,1
1-60,15:00:00,15:01:00,0034,13,13,0,0,,1
1-60,15:00:00,15:01:00,3334,14,14,0,0,,1
1-60,15:00:00,15:01:00,1132,15,15,0,0,,1
1-60,15:00:00,15:01:00,4435,16,16,0,0,,1
1-60,15:00:00,15:01:00,0035,17,17,0,0,,1
1-60,15:00:00,15:01:00,1135,18,18,0,0,,1
1-61,15:10:00,15:11:00,4429,0,0,0,0,,1
1-61,15:10:00,15:11:00,0029,1,1,0,0,,1
1-61,15:10:00,15:11:00,2229,2,2,0,0,,1
1-61,15:10:00,15:11:00,4427,3,3,0,0,,1
1-61,15:10:00,15:11:00,1128,4,4,0,0,,1
1-61,15:10:00,15:11:00,0028,5,5,0,0,,1
1-61,15:10:00,15:11:00,3328,6,6,0,0,,1
1-61,15:10:00,15:11:00,2227,7,7,0,0,,1
1-61,15:10:00,15:11:00,4425,8,8,0,0,,1
1-61,15:10:00,15:11:00,0025,9,9,0,0,,1
1-61,15:10:00,15:11:00,1125,10,10,0,0,,1
1-61,15:10:00,15:11:00,4432,11,11,0,0,,1
1-61,15:10:00,15:11:00,2234,12,12,0,0,,1
1-61,15:10:00,15:11:00,0034,13,13,0,0,,1
1-61,15:10:00,15:11:00,3334,14,14,0,0,,1
1-61,15:10:00,15:11:00,1132,15,15,0,0,,1
1-61,15:10:00,15:11:00,4435,16,16,0,0,,1
1-61,15:10:00,15:11:00,0035,17,17,0,0,,1
1-61,15:10:00,15:11:00,1135,18,18,0,0,,1
1-62,15:20:00,15:21:00,4429,0,0,0,0,,1
1-62,15:20:00,15:21:00,0029,1,1,0,0,,1
1-62,15:20:00,15:21:00,2229,2,2,0,0,,1
1-62,15:20:00,15:21:00,4427,3,3,0,0,,1
1-62,15:20:00,15:21:00,1128,4,4,0,0,,1
1-62,15:20:00,15:21:00,0028,5,5,0,0,,1
1-62,15:20:00,15:21:00,3328,6,6,0,0,,1
1-62,15:20:00,15:21:00,2227,7,7,0,0,,1
1-62,15:20:00,15:21:00,4425,8,8,0,0,,1
1-62,15:20:00,15:21:00,0025,9,9,0,0,,1
1-62,15:20:00,15:21:00,1125,10,10,0,0,,1
1-62,15:20:00,15:21:00,4432,11,11,0,0,,1
1-62,15:20:00,15:21:00,2234,12,12,0,0,,1
1-62,15:20:00,15:21:00,0034,13,13,0,0,,1
1-62,15:20:00,15:21:00,3334,14,14,0,0,,1
1-62,15:20:00,15:21:00,1132,15,15,0,0,,1
1-62,15:20:00,15:21:00,4435,16,16,0,0,,1
1-62,15:20:00,15:21:00,0035,17,17,0,0,,1
1-62,15:20:00,15:21:00,1135,18,18,0,0,,1
1-63,15:30:00,15:31:00,4429,0,0,0,0,,1
1-63,15:30:00,15:31:00,0029,1,1,0,0,,1
1-63,15:30:00,15:31:00,2229,2,2,0,0,,1
1-63,15:30:00,15:31:00,4427,3,3,0,0,,1
1-63,15:30:00,15:31:00,1128,4,4,0,0,,1
1-63,15:30:00,15:31:00,0028,5,5,0,0,,1
1-63,15:30:00,15:31:00,3328,6,6,0,0,,1
1-63,15:30:00,15:31:00,2227,7,7,0,0,,1
1-63,15:30:00,15:31:00,4425,8,8,0,0,,1
1-63,15:30:00,15:31:00,0025,9,9,0,0,,1
1-63,15:30:00,15:31:00,1125,10,10,0,0,,1
1-63,15:30:00,15:31:00,4432,11,11,0,0,,1
1-63,15:30:00,15:31:00,2234,12,12,0,0,,1
1-63,15:30:00,15:31:00,0034,13,13,0,0,,1
1-63,15:30:00,15:31:00,3334,14,14,0,0,,1
1-63,15:30:00,15:31:00,1132,15,15,0,0,,1
1-63,15:30:00,15:31:00,4435,16,16,0,0,,1
1-63,15:30:00,15:31:00,0035,17,17,0,0,,1
1-63,15:30:00,15:31:00,1135,18,18,0,0,,1
1-64,15:40:00,15:41:00,4429,0,0,0,0,,1
1-64,15:40:00,15:41:00,0029,1,1,0,0,,1
1-64,15:40:00,15:41:00,2229,2,2,0,0,,1
1-64,15:40:00,15:41:00,4427,3,3,0,0,,1
1-64,15:40:00,15:41:00,1128,4,4,0,0,,1
1-64,15:40:00,15:41:00,0028,5,5,0,0,,1
1-64,15:40:00,15:41:00,3328,6,6,0,0,,1
1-64,15:40:00,15:41:00,2227,7,7,0,0,,1
1-64,15:40:00,15:41:00,4425,8,8,0,0,,1
1-64,15:40:00,15:41:00,0025,9,9,0,0,,1
1-64,15:40:00,15:41:00,1125,10,10,0,0,,1
1-64,15:40:00,15:41:00,4432,11,11,0,0,,1
1-64,15:40:00,15:41:00,2234,12,12,0,0,,1
1-64,15:40:00,15:41:00,0034,13,13,0,0,,1
1-64,15:40:00,15:41:00,3334,14,14,0,0,,1
1-64,15:40:00,15:41:00,1132,15,15,0,0,,1
1-64,15:40:00,15:41:00,4435,16,16,0,0,,1
1-64,15:40:00,15:41:00,0035,17,17,0,0,,1
1-64,15:40:00,15:41:00,1135,18,18,0,0,,1
1-65,15:50:00,15:51:00,4429,0,0,0,0,,1
1-65,15:50:00,15:51:00,0029,1,1,0,0,,1
1-65,15:50:00,15:51:00,2229,2,2,0,0,,1
1-65,15:50:00,15:51:00,4427,3,3,0,0,,1
1-65,15:50:00,15:51:00,1128,4,4,0,0,,1
1-65,15:50:00,15:51:00,0028,5,5,0,0,,1
1-65,15:50:00,15:51:00,3328,6,6,0,0,,1
1-65,15:50:00,15:51:00,2227,7,7,0,0,,1
1-65,15:50:00,15:51:00,4425,8,8,0,0,,1
1-65,15:50:00,15:51:00,0025,9,9,0,0,,1
1-65,15:50:00,15:51:00,1125,10,10,0,0,,1
1-65,15:50:00,15:51:00,4432,11,11,0,0,,1
1-65,15:50:00,15:51:00,2234,12,12,0,0,,1
1-65,15:50:00,15:51:00,0034,13,13,0,0,,1
1-65,15:50:00,15:51:00,3334,14,14,0,0,,1
1-65,15:50:00,15:51:00,1132,15,15,0,0,,1
1-65,15:50:00,15:51:00,4435,16,16,0,0,,1
1-65,15:50:00,15:51:00,0035,17,17,0,0,,1
1-65,15:50:00,15:51:00,1135,18,18,0,0,,1
1-66,16:00:00,16:01:00,4429,0,0,0,0,,1
1-66,16:00:00,16:01:00,0029,1,1,0,0,,1
1-66,16:00:00,16:01:00,2229,2,2,0,0,,1
1-66,16:00:00,16:01:00,4427,3,3,0,0,,1
1-66,16:00:00,16:01:00,1128,4,4,0,0,,1
1-66,16:00:00,16:01:00,0028,5,5,0,0,,1
1-66,16:00:00,16:01:00,3328,6,6,0,0,,1
1-66,16:00:00,16:01:00,2227,7,7,0,0,,1
1-66,16:00:00,16:01:00,4425,8,8,0,0,,1
1-66,16:00:00,16:01:00,0025,9,9,0,0,,1
1-66,16:00:00,16:01:00,1125,10,10,0,0,,1
1-66,16:00:00,16:01:00,4432,11,11,0,0,,1
1-66,16:00:00,16:01:00,2234,12,12,0,0,,1
1-66,16:00:00,16:01:00,0034,13,13,0,0,,1
1-66,16:00:00,16:01:00,3334,14,14,0,0,,1
1-66,16:00:00,16:01:00,1132,15,15,0,0,,1
1-66,16:00:00,16:01:00,4435,16,16,0,0,,1
1-66,16:00:00,16:01:00,0035,17,17,0,0,,1
1-66,16:00:00,16:01:00,1135,18,18,0,0,,1
1-67,16:10:00,16:11:00,4429,0,0,0,0,,1
1-67,16:10:00,16:11:00,0029,1,1,0,0,,1
1-67,16:10:00,16:11:00,2229,2,2,0,0,,1
1-67,16:10:00,16:11:00,4427,3,3,0,0,,1
1-67,16:10:00,16:11:00,1128,4,4,0,0,,1
1-67,16:10:00,16:11:00,0028,5,5,0,0,,1
1-67,16:10:00,16:11:00,3328,6,6,0,0,,1
1-67,16:10:00,16:11:00,2227,7,7,0,0,,1
1-67,16:10:00,16:11:00,4425,8,8,0,0,,1
1-67,16:10:00,16:11:00,0025,9,9,0,0,,1
1-67,16:10:00,16:11:00,1125,10,10,0,0,,1
1-67,16:10:00,16:11:00,4432,11,11,0,0,,1
1-67,16:10:00,16:11:00,2234,12,12,0,0,,1
1-67,16:10:00,16:11:00,0034,13,13,0,0,,1
1-67,16:10:00,16:11:00,3334,14,14,0,0,,1
1-67,16:10:00,16:11:00,1132,15,15,0,0,,1
1-67,16:10:00,16:11:00,4435,16,16,0,0,,1
1-67,16:10:00,16:11:00,0035,17,17,0,0,,1
1-67,16:10:00,16:11:00,1135,18,18,0,0,,1
1-68,16:20:00,16:21:00,4429,0,0,0,0,,1
1-68,16:20:00,16:21:00,0029,1,1,0,0,,1
1-68,16:20:00,16:21:00,2229,2,2,0,0,,1
1-68,16:20:00,16:21:00,4427,3,3,0,0,,1
1-68,16:20:00,16:21:00,1128,4,4,0,0,,1
1-68,16:20:00,16:21:00,0028,5,5,0,0,,1
1-68,16:20:00,16:21:00,3328,6,6,0,0,,1
1-68,16:20:00,16:21:00,2227,7,7,0,0,,1
1-68,16:20:00,16:21:00,4425,8,8,0,0,,1
1-68,16:20:00,16:21:00,0025,9,9,0,0,,1
1-68,16:20:00,16:21:00,1125,10,10,0,0,,1
1-68,16:20:00,16:21:00,4432,11,11,0,0,,1
1-68,16:20:00,16:21:00,2234,12,12,0,0,,1
1-68,16:20:00,16:21:00,0034,13,13,0,0,,1
1-68,16:20:00,16:21:00,3334,14,14,0,0,,1
1-68,16:20:00,16:21:00,1132,15,15,0,0,,1
1-68,16:20:00,16:21:00,4435,16,16,0,0,,1
1-68,16:20:00,16:21:00,0035,17,17,0,0,,1
1-68,16:20:00,16:21:00,1135,18,18,0,0,,1
1-69,16:30:00,16:31:00,4429,0,0,0,0,,1
1-69,16:30:00,16:31:00,0029,1,1,0,0,,1
1-69,16:30:00,16:31:00,2229,2,2,0,0,,1
1-69,16:30:00,16:31:00,4427,3,3,0,0,,1
1-69,16:30:00,16:31:00,1128,4,4,0,0,,1
1-69,16:30:00,16:31:00,0028,5,5,0,0,,1
1-69,16:30:00,16:31:00,3328,6,6,0,0,,1
1-69,16:30:00,16:31:00,2227,7,7,0,0,,1
1-69,16:30:00,16:31:00,4425,8,8,0,0,,1
1-69,16:30:00,16:31:00,0025,9,9,0,0,,1
1-69,16:30:00,16:31:00,1125,10,10,0,0,,1
1-69,16:30:00,16:31:00,4432,11,11,0,0,,1
1-69,16:30:00,16:31:00,2234,12,12,0,0,,1
1-69,16:30:00,16:31:00,0034,13,13,0,0,,1
1-69,16:30:00,16:31:00,3334,14,14,0,0,,1
1-69,16:30:00,16:31:00,1132,15,15,0,0,,1
1-69,16:30:00,16:31:00,4435,16,16,0,0,,1
1-69,16:30:00,16:31:00,0035,17,17,0,0,,1
1-69,16:30:00,16:31:00,1135,18,18,0,0,,1
1-70,16:40:00,16:41:00,4429,0,0,0,0,,1
1-70,16:40:00,16:41:00,0029,1,1,0,0,,1
1-70,16:40:00,16:41:00,2229,2,2,0,0,,1
1-70,16:40:00,16:41:00,4427,3,3,0,0,,1
1-70,16:40:00,16:41:00,1128,4,4,0,0,,1
1-70,16:40:00,16:41:00,0028,5,5,0,0,,1
1-70,16:40:00,16:41:00,3328,6,6,0,0,,1
1-70,16:40:00,16:41:00,2227,7,7,0,0,,1
1-70,16:40:00,16:41:00,4425,8,8,0,0,,1
1-70,16:40:00,16:41:00,0025,9,9,0,0,,1
1-70,16:40:00,16:41:00,1125,10,10,0,0,,1
1-70,16:40:00,16:41:00,4432,11,11,0,0,,1
1-70,16:40:00,16:41:00,2234,12,12,0,0,,1
1-70,16:40:00,16:41:00,0034,13,13,0,0,,1
1-70,16:40:00,16:41:00,3334,14,14,0,0,,1
1-70,16:40:00,16:41:00,1132,15,15,0,0,,1
1-70,16:40:00,16:41:00,4435,16,16,0,0,,1
1-70,16:40:00,16:41:00,0035,17,17,0,0,,1
1-70,16:40:00,16:41:00,1135,18,18,0,0,,1
1-71,16:50:00,16:51:00,4429,0,0,0,0,,1
1-71,16:50:00,16:51:00,0029,1,1,0,0,,1
1-71,16:50:00,16:51:00,2229,2,2,0,0,,1
1-71,16:50:00,16:51:00,4427,3,3,0,0,,1
1-71,16:50:00,16:51:00,1128,4,4,0,0,,1
1-71,16:50:00,16:51:00,0028,5,5,0,0,,1
1-71,16:50:00,16:51:00,3328,6,6,0,0,,1
1-71,16:50:00,16:51:00,2227,7,7,0,0,,1
1-71,16:50:00,16:51:00,4425,8,8,0,0,,1
1-71,16:50:00,16:51:00,0025,9,9,0,0,,1
1-71,16:50:00,16:51:00,1125,10,10,0,0,,1
1-71,16:50:00,16:51:00,4432,11,11,0,0,,1
1-71,16:50:00,16:51:00,2234,12,12,0,0,,1
1-71,16:50:00,16:51:00,0034,13,13,0,0,,1
1-71,16:50:00,16:51:00,3334,14,14,0,0,,1
1-71,16:50:00,16:51:00,1132,15,15,0,0,,1
1-71,16:50:00,16:51:00,4435,16,16,0,0,,1
1-71,16:50:00,16:51:00,0035,17,17,0,0,,1
1-71,16:50:00,16:51:00,1135,18,18,0,0,,1
1-72,17:00:00,17:01:00,4429,0,0,0,0,,1
1-72,17:00:00,17:01:00,0029,1,1,0,0,,1
1-72,17:00:00,17:01:00,2229,2,2,0,0,,1
1-72,17:00:00,17:01:00,4427,3,3,0,0,,1
1-72,17:00:00,17:01:00,1128,4,4,0,0,,1
1-72,17:00:00,17:01:00,0028,5,5,0,0,,1
1-72,17:00:00,17:01:00,3328,6,6,0,0,,1
1-72,17:00:00,17:01:00,2227,7,7,0,0,,1
1-72,17:00:00,17:01:00,4425,8,8,0,0,,1
1-72,17:00:00,17:01:00,0025,9,9,0,0,,1
1-72,17:00:00,17:01:00,1125,10,10,0,0,,1
1-72,17:00:00,17:01:00,4432,11,11,0,0,,1
1-72,17:00:00,17:01:00,2234,12,12,0,0,,1
1-72,17:00:00,17:01:00,0034,13,13,0,0,,1
1-72,17:00:00,17:01:00,3334,14,14,0,0,,1
1-72,17:00:00,17:01:00,1132,15,15,0,0,,1
1-72,17:00:00,17:01:00,4435,16,16,0,0,,1
1-72,17:00:00,17:01:00,0035,17,17,0,0,,1
1-72,17:00:00,17:01:00,1135,18,18,0,0,,1
1-73,17:10:00,17:11:00,4429,0,0,0,0,,1
1-73,17:10:00,17:11:00,0029,1,1,0,0,,1
1-73,17:10:00,17:11:00,2229,2,2,0,0,,1
1-73,17:10:00,17:11:00,4427,3,3,0,0,,1
1-73,17:10:00,17:11:00,1128,4,4,0,0,,1
1-73,17:10:00,17:11:00,0028,5,5,0,0,,1
1-73,17:10:00,17:11:00,3328,6,6,0,0,,1
1-73,17:10:00,17:11:00,2227,7,7,0,0,,1
1-73,17:10:00,17:11:00,4425,8,8,0,0,,1
1-73,17:10:00,17:11:00,0025,9,9,0,0,,1
1-73,17:10:00,17:11:00,1125,10,10,0,0,,1
1-73,17:10:00,17:11:00,4432,11,11,0,0,,1
1-73,17:10:00,17:11:00,2234,12,12,0,0,,1
1-73,17:10:00,17:11:00,0034,13,13,0,0,,1
1-73,17:10:00,17:11:00,3334,14,14,0,0,,1
1-73,17:10:00,17:11:00,1132,15,15,0,0,,1
1-73,17:10:00,17:11:00,4435,16,16,0,0,,1
1-73,17:10:00,17:11:00,0035,17,17,0,0,,1
1-73,17:10:00,17:11:00,1135,18,18,0,0,,1
1-74,17:20:00,17:21:00,4429,0,0,0,0,,1
1-74,17:20:00,17:21:00,0029,1,1,0,0,,1
1-74,17:20:00,17:21:00,2229,2,2,0,0,,1
1-74,17:20:00,17:21:00,4427,3,3,0,0,,1
1-74,17:20:00,17:21:00,1128,4,4,0,0,,1
1-74,17:20:00,17:21:00,0028,5,5,0,0,,1
1-74,17:20:00,17:21:00,3328,6,6,0,0,,1
1-74,17:20:00,17:21:00,2227,7,7,0,0,,1
1-74,17:20:00,17:21:00,4425,8,8,0,0,,1
1-74,17:20:00,17:21:00,0025,9,9,0,0,,1
1-74,17:20:00,17:21:00,1125,10,10,0,0,,1
1-74,17:20:00,17:21:00,4432,11,11,0,0,,1
1-74,17:20:00,17:21:00,2234,12,12,0,0,,1
1-74,17:20:00,17:21:00,0034,13,13,0,0,,1
1-74,17:20:00,17:21:00,3334,14,14,0,0,,1
1-74,17:20:00,17:21:00,1132,15,15,0,0,,1
1-74,17:20:00,17:21:00,4435,16,16,0,0,,1
1-74,17:20:00,17:21:00,0035,17,17,0,0,,1
1-74,17:20:00,17:21:00,1135,18,18,0,0,,1
1-75,17:30:00,17:31:00,4429,0,0,0,0,,1
1-75,17:30:00,17:31:00,0029,1,1,0,0,,1
1-75,17:30:00,17:31:00,2229,2,2,0,0,,1
1-75,17:30:00,17:31:00,4427,3,3,0,0,,1
1-75,17:30:00,17:31:00,1128,4,4,0,0,,1
1-75,17:30:00,17:31:00,0028,5,5,0,0,,1
1-75,17:30:00,17:31:00,3328,6,6,0,0,,1
1-75,17:30:00,17:31:00,2227,7,7,0,0,,1
1-75,17:30:00,17:31:00,4425,8,8,0,0,,1
1-75,17:30:00,17:31:00,0025,9,9,0,0,,1
1-75,17:30:00,17:31:00,1125,10,10,0,0,,1
1-75,17:30:00,17:31:00,4432,11,11,0,0,,1
1-75,17:30:00,17:31:00,2234,12,12,0,0,,1
1-75,17:30:00,17:31:00,0034,13,13,0,0,,1
1-75,17:30:00,17:31:00,3334,14,14,0,0,,1
1-75,17:30:00,17:31:00,1132,15,15,0,0,,1
1-75,17:30:00,17:31:00,4435,16,16,0,0,,1
1-75,17:30:00,17:31:00,0035,17,17,0,0,,1
1-75,17:30:00,17:31:00,1135,18,18,0,0,,1
1-76,17:40:00,17:41:00,4429,0,0,0,0,,1
1-76,17:40:00,17:41:00,0029,1,1,0,0,,1
1-76,17:40:00,17:41:00,2229,2,2,0,0,,1
1-76,17:40:00,17:41:00,4427,3,3,0,0,,1
1-76,17:40:00,17:41:00,1128,4,4,0,0,,1
1-76,17:40:00,17:41:00,0028,5,5,0,0,,1
1-76,17:40:00,17:41:00,3328,6,6,0,0,,1
1-76,17:40:00,17:41:00,2227,7,7,0,0,,1
1-76,17:40:00,17:41:00,4425,8,8,0,0,,1
1-76,17:40:00,17:41:00,0025,9,9,0,0,,1
1-76,17:40:00,17:41:00,1125,10,10,0,0,,1
1-76,17:40:00,17:41:00,4432,11,11,0,0,,1
1-76,17:40:00,17:41:00,2234,12,12,0,0,,1
1-76,17:40:00,17:41:00,0034,13,13,0,0,,1
1-76,17:40:00,17:41:00,3334,14,14,0,0,,1
1-76,17:40:00,17:41:00,1132,15,15,0,0,,1
1-76,17:40:00,17:41:00,4435,16,16,0,0,,1
1-76,17:40:00,17:41:00,0035,17,17,0,0,,1
1-76,17:40:00,17:41:00,1135,18,18,0,0,,1
1-77,17:50:00,17:51:00,4429,0,0,0,0,,1
1-77,17:50:00,17:51:00,0029,1,1,0,0,,1
1-77,17:50:00,17:51:00,2229,2,2,0,0,,1
1-77,17:50:00,17:51:00,4427,3,3,0,0,,1
1-77,17:50:00,17:51:00,1128,4,4,0,0,,1
1-77,17:50:00,17:51:00,0028,5,5,0,0,,1
1-77,17:50:00,17:51:00,3328,6,6,0,0,,1
1-77,17:50:00,17:51:00,2227,7,7,0,0,,1
1-77,17:50:00,17:51:00,4425,8,8,0,0,,1
1-77,17:50:00,17:51:00,0025,9,9,0,0,,1
1-77,17:50:00,17:51:00,1125,10,10,0,0,,1
1-77,17:50:00,17:51:00,4432,11,11,0,0,,1
1-77,17:50:00,17:51:00,2234,12,12,0,0,,1
1-77,17:50:00,17:51:00,0034,13,13,0,0,,1
1-77,17:50:00,17:51:00,3334,14,14,0,0,,1
