route_id,service_id,trip_id,trip_headsign,block_id,wheelchair_accessible,trip_direction_name,exceptional
5,5,5-46,5-46,5-46,NA,NA,NA
5,5,5-47,5-47,5-47,NA,NA,NA
5,5,5-48,5-48,5-48,NA,NA,NA
5,5,5-49,5-49,5-49,NA,NA,NA
5,5,5-50,5-50,5-50,NA,NA,NA
5,5,5-51,5-51,5-51,NA,NA,NA
5,5,5-52,5-52,5-52,NA,NA,NA
5,5,5-53,5-53,5-53,NA,NA,NA
5,5,5-54,5-54,5-54,NA,NA,NA
5,5,5-55,5-55,5-55,NA,NA,NA
5,5,5-56,5-56,5-56,NA,NA,NA
5,5,5-57,5-57,5-57,NA,NA,NA
5,5,5-58,5-58,5-58,NA,NA,NA
5,5,5-59,5-59,5-59,NA,NA,NA
5,5,5-60,5-60,5-60,NA,NA,NA
5,5,5-61,5-61,5-61,NA,NA,NA
5,5,5-62,5-62,5-62,NA,NA,NA
5,5,5-63,5-63,5-63,NA,NA,NA
5,5,5-64,5-64,5-64,NA,NA,NA
5,5,5-65,5-65,5-65,NA,NA,NA
5,5,5-66,5-66,5-66,NA,NA,NA
5,5,5-67,5-67,5-67,NA,NA,NA
5,5,5-68,5-68,5-68,NA,NA,NA
5,5,5-69,5-69,5-69,NA,NA,NA
5,5,5-70,5-70,5-70,NA,NA,NA
5,5,5-71,5-71,5-71,NA,NA,NA
5,5,5-72,5-72,5-72,NA,NA,NA
5,5,5-73,5-73,5-73,NA,NA,NA
5,5,5-74,5-74,5-74,NA,NA,NA
5,5,5-75,5-75,5-75,NA,NA,NA
5,5,5-76,5-76,5-76,NA,NA,NA
5,5,5-77,5-77,5-77,NA,NA,NA
5,5,5-78,5-78,5-78,NA,NA,NA
5,5,5-79,5-79,5-79,NA,NA,NA
5,5,5-80,5-80,5-80,NA,NA,NA
5,5,5-81,5-81,5-81,NA,NA,NA
5,5,5-82,5-82,5-82,NA,NA,NA
5,5,5-83,5-83,5-83,NA,NA,NA
5,5,5-84,5-84,5-84,NA,NA,NA
5,5,5-85,5-85,5-85,NA,NA,NA
5,5,5-86,5-86,5-86,NA,NA,NA
5,5,5-87,5-87,5-87,NA,NA,NA
5,5,5-88,5-88,5-88,NA,NA,NA
5,5,5-89,5-89,5-89,NA,NA,NA
5,5,5-90,5-90,5-90,NA,NA,NA
5,5,5-91,5-91,5-91,NA,NA,NA
5,5,5-92,5-92,5-92,NA,NA,NA
5,5,5-93,5-93,5-93,NA,NA,NA
5,5,5-94,5-94,5-94,NA,NA,NA
5,5,5-95,5-95,5-95,NA,NA,NA
5,5,5-96,5-96,5-96,NA,NA,NA
5,5,5-97,5-97,5-97,NA,NA,NA
5,5,5-98,5-98,5-98,NA,NA,NA
5,5,5-99,5-99,5-99,NA,NA,NA
5,5,5-100,5-100,5-100,NA,NA,NA
5,5,5-101,5-101,5-101,NA,NA,NA
6,6,6-0,6-0,6-0,NA,NA,NA
6,6,6-1,6-1,6-1,NA,NA,NA
6,6,6-2,6-2,6-2,NA,NA,NA
6,6,6-3,6-3,6-3,NA,NA,NA
6,6,6-4,6-4,6-4,NA,NA,NA
6,6,6-5,6-5,6-5,NA,NA,NA
6,6,6-6,6-6,6-6,NA,NA,NA
6,6,6-7,6-7,6-7,NA,NA,NA
6,6,6-8,6-8,6-8,NA,NA,NA
6,6,6-9,6-9,6-9,NA,NA,NA
6,6,6-10,6-10,6-10,NA,NA,NA
6,6,6-11,6-11,6-11,NA,NA,NA
6,6,6-12,6-12,6-12,NA,NA,NA
6,6,6-13,6-13,6-13,NA,NA,NA
6,6,6-14,6-14,6-14,NA,NA,NA
6,6,6-15,6-15,6-15,NA,NA,NA
6,6,6-16,6-16,6-16,NA,NA,NA
6,6,6-17,6-17,6-17,NA,NA,NA
6,6,6-18,6-18,6-18,NA,NA,NA
6,6,6-19,6-19,6-19,NA,NA,NA
6,6,6-20,6-20,6-20,NA,NA,NA
6,6,6-21,6-21,6-21,NA,NA,NA
6,6,6-22,6-22,6-22,NA,NA,NA
6,6,6-23,6-23,6-23,NA,NA,NA
6,6,6-24,6-24,6-24,NA,NA,NA
6,6,6-25,6-25,6-25,NA,NA,NA
6,6,6-26,6-26,6-26,NA,NA,NA
6,6,6-27,6-27,6-27,NA,NA,NA
6,6,6-28,6-28,6-28,NA,NA,NA
6,6,6-29,6-29,6-29,NA,NA,NA
6,6,6-30,6-30,6-30,NA,NA,NA
6,6,6-31,6-31,6-31,NA,NA,NA
6,6,6-32,6-32,6-32,NA,NA,NA
6,6,6-33,6-33,6-33,NA,NA,NA
6,6,6-34,6-34,6-34,NA,NA,NA
6,6,6-35,6-35,6-35,NA,NA,NA
6,6,6-36,6-36,6-36,NA,NA,NA
6,6,6-37,6-37,6-37,NA,NA,NA
6,6,6-38,6-38,6-38,NA,NA,NA
6,6,6-39,6-39,6-39,NA,NA,NA
6,6,6-40,6-40,6-40,NA,NA,NA
6,6,6-41,6-41,6-41,NA,NA,NA
6,6,6-42,6-42,6-42,NA,NA,NA
6,6,6-43,6-43,6-43,NA,NA,NA
6,6,6-44,6-44,6-44,NA,NA,NA
6,6,6-45,6-45,6-45,NA,NA,NA
6,6,6-46,6-46,6-46,NA,NA,NA
6,6,6-47,6-47,6-47,NA,NA,NA
6,6,6-48,6-48,6-48,NA,NA,NA
6,6,6-49,6-49,6-49,NA,NA,NA
6,6,6-50,6-50,6-50,NA,NA,NA
6,6,6-51,6-51,6-51,NA,NA,NA
6,6,6-52,6-52,6-52,NA,NA,NA
6,6,6-53,6-53,6-53,NA,NA,NA
6,6,6-54,6-54,6-54,NA,NA,NA
6,6,6-55,6-55,6-55,NA,NA,NA
6,6,6-56,6-56,6-56,NA,NA,NA
6,6,6-57,6-57,6-57,NA,NA,NA
6,6,6-58,6-58,6-58,NA,NA,NA
6,6,6-59,6-59,6-59,NA,NA,NA
6,6,6-60,6-60,6-60,NA,NA,NA
6,6,6-61,6-61,6-61,NA,NA,NA
6,6,6-62,6-62,6-62,NA,NA,NA
6,6,6-63,6-63,6-63,NA,NA,NA
6,6,6-64,6-64,6-64,NA,NA,NA
6,6,6-65,6-65,6-65,NA,NA,NA
6,6,6-66,6-66,6-66,NA,NA,NA
6,6,6-67,6-67,6-67,NA,NA,NA
6,6,6-68,6-68,6-68,NA,NA,NA
6,6,6-69,6-69,6-69,NA,NA,NA
6,6,6-70,6-70,6-70,NA,NA,NA
6,6,6-71,6-71,6-71,NA,NA,NA
6,6,6-72,6-72,6-72,NA,NA,NA
6,6,6-73,6-73,6-73,NA,NA,NA
6,6,6-74,6-74,6-74,NA,NA,NA
6,6,6-75,6-75,6-75,NA,NA,NA
6,6,6-76,6-76,6-76,NA,NA,NA
6,6,6-77,6-77,6-77,NA,NA,NA
6,6,6-78,6-78,6-78,NA,NA,NA
6,6,6-79,6-79,6-79,NA,NA,NA
6,6,6-80,6-80,6-80,NA,NA,NA
6,6,6-81,6-81,6-81,NA,NA,NA
6,6,6-82,6-82,6-82,NA,NA,NA
6,6,6-83,6-83,6-83,NA,NA,NA
6,6,6-84,6-84,6-84,NA,NA,NA
6,6,6-85,6-85,6-85,NA,NA,NA
6,6,6-86,6-86,6-86,NA,NA,NA
6,6,6-87,6-87,6-87,NA,NA,NA
6,6,6-88,6-88,6-88,NA,NA,NA
6,6,6-89,6-89,6-89,NA,NA,NA
6,6,6-90,6-90,6-90,NA,NA,NA
6,6,6-91,6-91,6-91,NA,NA,NA
6,6,6-92,6-92,6-92,NA,NA,NA
6,6,6-93,6-93,6-93,NA,NA,NA
6,6,6-94,6-94,6-94,NA,NA,NA
6,6,6-95,6-95,6-95,NA,NA,NA
6,6,6-96,6-96,6-96,NA,NA,NA
6,6,6-97,6-97,6-97,NA,NA,NA
6,6,6-98,6-98,6-98,NA,NA,NA
6,6,6-99,6-99,6-99,NA,NA,NA
6,6,6-100,6-100,6-100,NA,NA,NA
6,6,6-101,6-101,6-101,NA,NA,NA
7,7,7-0,7-0,7-0,NA,NA,NA
7,7,7-1,7-1,7-1,NA,NA,NA
7,7,7-2,7-2,7-2,NA,NA,NA
7,7,7-3,7-3,7-3,NA,NA,NA
7,7,7-4,7-4,7-4,NA,NA,NA
7,7,7-5,7-5,7-5,NA,NA,NA
7,7,7-6,7-6,7-6,NA,NA,NA
7,7,7-7,7-7,7-7,NA,NA,NA
7,7,7-8,7-8,7-8,NA,NA,NA
7,7,7-9,7-9,7-9,NA,NA,NA
7,7,7-10,7-10,7-10,NA,NA,NA
7,7,7-11,7-11,7-11,NA,NA,NA
7,7,7-12,7-12,7-12,NA,NA,NA
7,7,7-13,7-13,7-13,NA,NA,NA
7,7,7-14,7-14,7-14,NA,NA,NA
7,7,7-15,7-15,7-15,NA,NA,NA
7,7,7-16,7-16,7-16,NA,NA,NA
7,7,7-17,7-17,7-17,NA,NA,NA
7,7,7-18,7-18,7-18,NA,NA,NA
7,7,7-19,7-19,7-19,NA,NA,NA
7,7,7-20,7-20,7-20,NA,NA,NA
7,7,7-21,7-21,7-21,NA,NA,NA
7,7,7-22,7-22,7-22,NA,NA,NA
7,7,7-23,7-23,7-23,NA,NA,NA
7,7,7-24,7-24,7-24,NA,NA,NA
7,7,7-25,7-25,7-25,NA,NA,NA
7,7,7-26,7-26,7-26,NA,NA,NA
7,7,7-27,7-27,7-27,NA,NA,NA
7,7,7-28,7-28,7-28,NA,NA,NA
7,7,7-29,7-29,7-29,NA,NA,NA
7,7,7-30,7-30,7-30,NA,NA,NA
7,7,7-31,7-31,7-31,NA,NA,NA
7,7,7-32,7-32,7-32,NA,NA,NA
7,7,7-33,7-33,7-33,NA,NA,NA
7,7,7-34,7-34,7-34,NA,NA,NA
7,7,7-35,7-35,7-35,NA,NA,NA
7,7,7-36,7-36,7-36,NA,NA,NA
7,7,7-37,7-37,7-37,NA,NA,NA
7,7,7-38,7-38,7-38,NA,NA,NA
7,7,7-39,7-39,7-39,NA,NA,NA
7,7,7-40,7-40,7-40,NA,NA,NA
7,7,7-41,7-41,7-41,NA,NA,NA
7,7,7-42,7-42,7-42,NA,NA,NA
7,7,7-43,7-43,7-43,NA,NA,NA
7,7,7-44,7-44,7-44,NA,NA,NA
7,7,7-45,7-45,7-45,NA,NA,NA
7,7,7-46,7-46,7-46,NA,NA,NA
7,7,7-47,7-47,7-47,NA,NA,NA
7,7,7-48,7-48,7-48,NA,NA,NA
7,7,7-49,7-49,7-49,NA,NA,NA
7,7,7-50,7-50,7-50,NA,NA,NA
7,7,7-51,7-51,7-51,NA,NA,NA
7,7,7-52,7-52,7-52,NA,NA,NA
7,7,7-53,7-53,7-53,NA,NA,NA
7,7,7-54,7-54,7-54,NA,NA,NA
7,7,7-55,7-55,7-55,NA,NA,NA
7,7,7-56,7-56,7-56,NA,NA,NA
7,7,7-57,7-57,7-57,NA,NA,NA
7,7,7-58,7-58,7-58,NA,NA,NA
7,7,7-59,7-59,7-59,NA,NA,NA
7,7,7-60,7-60,7-60,NA,NA,NA
7,7,7-61,7-61,7-61,NA,NA,NA
7,7,7-62,7-62,7-62,NA,NA,NA
7,7,7-63,7-63,7-63,NA,NA,NA
7,7,7-64,7-64,7-64,NA,NA,NA
7,7,7-65,7-65,7-65,NA,NA,NA
7,7,7-66,7-66,7-66,NA,NA,NA
7,7,7-67,7-67,7-67,NA,NA,NA
7,7,7-68,7-68,7-68,NA,NA,NA
7,7,7-69,7-69,7-69,NA,NA,NA
7,7,7-70,7-70,7-70,NA,NA,NA
7,7,7-71,7-71,7-71,NA,NA,NA
7,7,7-72,7-72,7-72,NA,NA,NA
7,7,7-73,7-73,7-73,NA,NA,NA
7,7,7-74,7-74,7-74,NA,NA,NA
7,7,7-75,7-75,7-75,NA,NA,NA
7,7,7-76,7-76,7-76,NA,NA,NA
7,7,7-77,7-77,7-77,NA,NA,NA
7,7,7-78,7-78,7-78,NA,NA,NA
7,7,7-79,7-79,7-79,NA,NA,NA
7,7,7-80,7-80,7-80,NA,NA,NA
7,7,7-81,7-81,7-81,NA,NA,NA
7,7,7-82,7-82,7-82,NA,NA,NA
7,7,7-83,7-83,7-83,NA,NA,NA
7,7,7-84,7-84,7-84,NA,NA,NA
7,7,7-85,7-85,7-85,NA,NA,NA
7,7,7-86,7-86,7-86,NA,NA,NA
7,7,7-87,7-87,7-87,NA,NA,NA
7,7,7-88,7-88,7-88,NA,NA,NA
7,7,7-89,7-89,7-89,NA,NA,NA
7,7,7-90,7-90,7-90,NA,NA,NA
7,7,7-91,7-91,7-91,NA,NA,NA
7,7,7-92,7-92,7-92,NA,NA,NA
7,7,7-93,7-93,7-93,NA,NA,NA
7,7,7-94,7-94,7-94,NA,NA,NA
7,7,7-95,7-95,7-95,NA,NA,NA
7,7,7-96,7-96,7-96,NA,NA,NA
7,7,7-97,7-97,7-97,NA,NA,NA
7,7,7-98,7-98,7-98,NA,NA,NA
7,7,7-99,7-99,7-99,NA,NA,NA
7,7,7-100,7-100,7-100,NA,NA,NA
7,7,7-101,7-101,7-101,NA,NA,NA
8,8,8-0,8-0,8-0,NA,NA,NA
8,8,8-1,8-1,8-1,NA,NA,NA
8,8,8-2,8-2,8-2,NA,NA,NA
8,8,8-3,8-3,8-3,NA,NA,NA
8,8,8-4,8-4,8-4,NA,NA,NA
8,8,8-5,8-5,8-5,NA,NA,NA
8,8,8-6,8-6,8-6,NA,NA,NA
8,8,8-7,8-7,8-7,NA,NA,NA
8,8,8-8,8-8,8-8,NA,NA,NA
8,8,8-9,8-9,8-9,NA,NA,NA
8,8,8-10,8-10,8-10,NA,NA,NA
8,8,8-11,8-11,8-11,NA,NA,NA
8,8,8-12,8-12,8-12,NA,NA,NA
8,8,8-13,8-13,8-13,NA,NA,NA
8,8,8-14,8-14,8-14,NA,NA,NA
8,8,8-15,8-15,8-15,NA,NA,NA
8,8,8-16,8-16,8-16,NA,NA,NA
8,8,8-17,8-17,8-17,NA,NA,NA
8,8,8-18,8-18,8-18,NA,NA,NA
8,8,8-19,8-19,8-19,NA,NA,NA
8,8,8-20,8-20,8-20,NA,NA,NA
8,8,8-21,8-21,8-21,NA,NA,NA
8,8,8-22,8-22,8-22,NA,NA,NA
8,8,8-23,8-23,8-23,NA,NA,NA
8,8,8-24,8-24,8-24,NA,NA,NA
8,8,8-25,8-25,8-25,NA,NA,NA
8,8,8-26,8-26,8-26,NA,NA,NA
8,8,8-27,8-27,8-27,NA,NA,NA
8,8,8-28,8-28,8-28,NA,NA,NA
8,8,8-29,8-29,8-29,NA,NA,NA
8,8,8-30,8-30,8-30,NA,NA,NA
8,8,8-31,8-31,8-31,NA,NA,NA
8,8,8-32,8-32,8-32,NA,NA,NA
8,8,8-33,8-33,8-33,NA,NA,NA
8,8,8-34,8-34,8-34,NA,NA,NA
8,8,8-35,8-35,8-35,NA,NA,NA
8,8,8-36,8-36,8-36,NA,NA,NA
8,8,8-37,8-37,8-37,NA,NA,NA
8,8,8-38,8-38,8-38,NA,NA,NA
8,8,8-39,8-39,8-39,NA,NA,NA
8,8,8-40,8-40,8-40,NA,NA,NA
8,8,8-41,8-41,8-41,NA,NA,NA
8,8,8-42,8-42,8-42,NA,NA,NA
8,8,8-43,8-43,8-43,NA,NA,NA
8,8,8-44,8-44,8-44,NA,NA,NA
8,8,8-45,8-45,8-45,NA,NA,NA
8,8,8-46,8-46,8-46,NA,NA,NA
8,8,8-47,8-47,8-47,NA,NA,NA
8,8,8-48,8-48,8-48,NA,NA,NA
8,8,8-49,8-49,8-49,NA,NA,NA
8,8,8-50,8-50,8-50,NA,NA,NA
8,8,8-51,8-51,8-51,NA,NA,NA
8,8,8-52,8-52,8-52,NA,NA,NA
8,8,8-53,8-53,8-53,NA,NA,NA
8,8,8-54,8-54,8-54,NA,NA,NA
8,8,8-55,8-55,8-55,NA,NA,NA
8,8,8-56,8-56,8-56,NA,NA,NA
8,8,8-57,8-57,8-57,NA,NA,NA
8,8,8-58,8-58,8-58,NA,NA,NA
8,8,8-59,8-59,8-59,NA,NA,NA
8,8,8-60,8-60,8-60,NA,NA,NA
8,8,8-61,8-61,8-61,NA,NA,NA
8,8,8-62,8-62,8-62,NA,NA,NA
8,8,8-63,8-63,8-63,NA,NA,NA
8,8,8-64,8-64,8-64,NA,NA,NA
8,8,8-65,8-65,8-65,NA,NA,NA
8,8,8-66,8-66,8-66,NA,NA,NA
8,8,8-67,8-67,8-67,NA,NA,NA
8,8,8-68,8-68,8-68,NA,NA,NA
8,8,8-69,8-69,8-69,NA,NA,NA
8,8,8-70,8-70,8-70,NA,NA,NA
8,8,8-71,8-71,8-71,NA,NA,NA
8,8,8-72,8-72,8-72,NA,NA,NA
8,8,8-73,8-73,8-73,NA,NA,NA
8,8,8-74,8-74,8-74,NA,NA,NA
8,8,8-75,8-75,8-75,NA,NA,NA
8,8,8-76,8-76,8-76,NA,NA,NA
8,8,8-77,8-77,8-77,NA,NA,NA
8,8,8-78,8-78,8-78,NA,NA,NA
8,8,8-79,8-79,8-79,NA,NA,NA
8,8,8-80,8-80,8-80,NA,NA,NA
8,8,8-81,8-81,8-81,NA,NA,NA
8,8,8-82,8-82,8-82,NA,NA,NA
8,8,8-83,8-83,8-83,NA,NA,NA
8,8,8-84,8-84,8-84,NA,NA,NA
8,8,8-85,8-85,8-85,NA,NA,NA
8,8,8-86,8-86,8-86,NA,NA,NA
8,8,8-87,8-87,8-87,NA,NA,NA
8,8,8-88,8-88,8-88,NA,NA,NA
8,8,8-89,8-89,8-89,NA,NA,NA
8,8,8-90,8-90,8-90,NA,NA,NA
8,8,8-91,8-91,8-91,NA,NA,NA
8,8,8-92,8-92,8-92,NA,NA,NA
8,8,8-93,8-93,8-93,NA,NA,NA
8,8,8-94,8-94,8-94,NA,NA,NA
8,8,8-95,8-95,8-95,NA,NA,NA
8,8,8-96,8-96,8-96,NA,NA,NA
8,8,8-97,8-97,8-97,NA,NA,NA
8,8,8-98,8-98,8-98,NA,NA,NA
8,8,8-99,8-99,8-99,NA,NA,NA
8,8,8-100,8-100,8-100,NA,NA,NA
8,8,8-101,8-101,8-101,NA,NA,NA
9,9,9-0,9-0,9-0,NA,NA,NA
9,9,9-1,9-1,9-1,NA,NA,NA
9,9,9-2,9-2,9-2,NA,NA,NA
9,9,9-3,9-3,9-3,NA,NA,NA
9,9,9-4,9-4,9-4,NA,NA,NA
9,9,9-5,9-5,9-5,NA,NA,NA
9,9,9-6,9-6,9-6,NA,NA,NA
9,9,9-7,9-7,9-7,NA,NA,NA
9,9,9-8,9-8,9-8,NA,NA,NA
9,9,9-9,9-9,9-9,NA,NA,NA
9,9,9-10,9-10,9-10,NA,NA,NA
9,9,9-11,9-11,9-11,NA,NA,NA
9,9,9-12,9-12,9-12,NA,NA,NA
9,9,9-13,9-13,9-13,NA,NA,NA
9,9,9-14,9-14,9-14,NA,NA,NA
9,9,9-15,9-15,9-15,NA,NA,NA
9,9,9-16,9-16,9-16,NA,NA,NA
9,9,9-17,9-17,9-17,NA,NA,NA
9,9,9-18,9-18,9-18,NA,NA,NA
9,9,9-19,9-19,9-19,NA,NA,NA
9,9,9-20,9-20,9-20,NA,NA,NA
9,9,9-21,9-21,9-21,NA,NA,NA
9,9,9-22,9-22,9-22,NA,NA,NA
9,9,9-23,9-23,9-23,NA,NA,NA
9,9,9-24,9-24,9-24,NA,NA,NA
9,9,9-25,9-25,9-25,NA,NA,NA
9,9,9-26,9-26,9-26,NA,NA,NA
9,9,9-27,9-27,9-27,NA,NA,NA
9,9,9-28,9-28,9-28,NA,NA,NA
9,9,9-29,9-29,9-29,NA,NA,NA
9,9,9-30,9-30,9-30,NA,NA,NA
9,9,9-31,9-31,9-31,NA,NA,NA
9,9,9-32,9-32,9-32,NA,NA,NA
9,9,9-33,9-33,9-33,NA,NA,NA
9,9,9-34,9-34,9-34,NA,NA,NA
9,9,9-35,9-35,9-35,NA,NA,NA
9,9,9-36,9-36,9-36,NA,NA,NA
9,9,9-37,9-37,9-37,NA,NA,NA
9,9,9-38,9-38,9-38,NA,NA,NA
9,9,9-39,9-39,9-39,NA,NA,NA
9,9,9-40,9-40,9-40,NA,NA,NA
9,9,9-41,9-41,9-41,NA,NA,NA
9,9,9-42,9-42,9-42,NA,NA,NA
9,9,9-43,9-43,9-43,NA,NA,NA
9,9,9-44,9-44,9-44,NA,NA,NA
9,9,9-45,9-45,9-45,NA,NA,NA
9,9,9-46,9-46,9-46,NA,NA,NA
9,9,9-47,9-47,9-47,NA,NA,NA
9,9,9-48,9-48,9-48,NA,NA,NA
9,9,9-49,9-49,9-49,NA,NA,NA
9,9,9-50,9-50,9-50,NA,NA,NA
9,9,9-51,9-51,9-51,NA,NA,NA
9,9,9-52,9-52,9-52,NA,NA,NA
9,9,9-53,9-53,9-53,NA,NA,NA
9,9,9-54,9-54,9-54,NA,NA,NA
9,9,9-55,9-55,9-55,NA,NA,NA
9,9,9-56,9-56,9-56,NA,NA,NA
9,9,9-57,9-57,9-57,NA,NA,NA
9,9,9-58,9-58,9-58,NA,NA,NA
9,9,9-59,9-59,9-59,NA,NA,NA
9,9,9-60,9-60,9-60,NA,NA,NA
9,9,9-61,9-61,9-61,NA,NA,NA
9,9,9-62,9-62,9-62,NA,NA,NA
9,9,9-63,9-63,9-63,NA,NA,NA
9,9,9-64,9-64,9-64,NA,NA,NA
9,9,9-65,9-65,9-65,NA,NA,NA
9,9,9-66,9-66,9-66,NA,NA,NA
9,9,9-67,9-67,9-67,NA,NA,NA
9,9,9-68,9-68,9-68,NA,NA,NA
9,9,9-69,9-69,9-69,NA,NA,NA
9,9,9-70,9-70,9-70,NA,NA,NA
9,9,9-71,9-71,9-71,NA,NA,NA
9,9,9-72,9-72,9-72,NA,NA,NA
9,9,9-73,9-73,9-73,NA,NA,NA
9,9,9-74,9-74,9-74,NA,NA,NA
9,9,9-75,9-75,9-75,NA,NA,NA
9,9,9-76,9-76,9-76,NA,NA,NA
9,9,9-77,9-77,9-77,NA,NA,NA
9,9,9-78,9-78,9-78,NA,NA,NA
9,9,9-79,9-79,9-79,NA,NA,NA
9,9,9-80,9-80,9-80,NA,NA,NA
9,9,9-81,9-81,9-81,NA,NA,NA
9,9,9-82,9-82,9-82,NA,NA,NA
9,9,9-83,9-83,9-83,NA,NA,NA
9,9,9-84,9-84,9-84,NA,NA,NA
9,9,9-85,9-85,9-85,NA,NA,NA
9,9,9-86,9-86,9-86,NA,NA,NA
9,9,9-87,9-87,9-87,NA,NA,NA
9,9,9-88,9-88,9-88,NA,NA,NA
9,9,9-89,9-89,9-89,NA,NA,NA
9,9,9-90,9-90,9-90,NA,NA,NA
9,9,9-91,9-91,9-91,NA,NA,NA
9,9,9-92,9-92,9-92,NA,NA,NA
9,9,9-93,9-93,9-93,NA,NA,NA
9,9,9-94,9-94,9-94,NA,NA,NA
9,9,9-95,9-95,9-95,NA,NA,NA
9,9,9-96,9-96,9-96,NA,NA,NA
9,9,9-97,9-97,9-97,NA,NA,NA
9,9,9-98,9-98,9-98,NA,NA,NA
9,9,9-99,9-99,9-99,NA,NA,NA
9,9,9-100,9-100,9-100,NA,NA,NA
9,9,9-101,9-101,9-101,NA,NA,NA
10,10,10-0,10-0,10-0,NA,NA,NA
10,10,10-1,10-1,10-1,NA,NA,NA
10,10,10-2,10-2,10-2,NA,NA,NA
10,10,10-3,10-3,10-3,NA,NA,NA
10,10,10-4,10-4,10-4,NA,NA,NA
10,10,10-5,10-5,10-5,NA,NA,NA
10,10,10-6,10-6,10-6,NA,NA,NA
10,10,10-7,10-7,10-7,NA,NA,NA
10,10,10-8,10-8,10-8,NA,NA,NA
10,10,10-9,10-9,10-9,NA,NA,NA
10,10,10-10,10-10,10-10,NA,NA,NA
10,10,10-11,10-11,10-11,NA,NA,NA
10,10,10-12,10-12,10-12,NA,NA,NA
10,10,10-13,10-13,10-13,NA,NA,NA
10,10,10-14,10-14,10-14,NA,NA,NA
10,10,10-15,10-15,10-15,NA,NA,NA
10,10,10-16,10-16,10-16,NA,NA,NA
10,10,10-17,10-17,10-17,NA,NA,NA
10,10,10-18,10-18,10-18,NA,NA,NA
10,10,10-19,10-19,10-19,NA,NA,NA
10,10,10-20,10-20,10-20,NA,NA,NA
10,10,10-21,10-21,10-21,NA,NA,NA
10,10,10-22,10-22,10-22,NA,NA,NA
10,10,10-23,10-23,10-23,NA,NA,NA
10,10,10-24,10-24,10-24,NA,NA,NA
10,10,10-25,10-25,10-25,NA,NA,NA
10,10,10-26,10-26,10-26,NA,NA,NA
10,10,10-27,10-27,10-27,NA,NA,NA
10,10,10-28,10-28,10-28,NA,NA,NA
10,10,10-29,10-29,10-29,NA,NA,NA
10,10,10-30,10-30,10-30,NA,NA,NA
10,10,10-31,10-31,10-31,NA,NA,NA
10,10,10-32,10-32,10-32,NA,NA,NA
10,10,10-33,10-33,10-33,NA,NA,NA
10,10,10-34,10-34,10-34,NA,NA,NA
10,10,10-35,10-35,10-35,NA,NA,NA
10,10,10-36,10-36,10-36,NA,NA,NA
10,10,10-37,10-37,10-37,NA,NA,NA
10,10,10-38,10-38,10-38,NA,NA,NA
10,10,10-39,10-39,10-39,NA,NA,NA
10,10,10-40,10-40,10-40,NA,NA,NA
10,10,10-41,10-41,10-41,NA,NA,NA
10,10,10-42,10-42,10-42,NA,NA,NA
10,10,10-43,10-43,10-43,NA,NA,NA
10,10,10-44,10-44,10-44,NA,NA,NA
10,10,10-45,10-45,10-45,NA,NA,NA
10,10,10-46,10-46,10-46,NA,NA,NA
10,10,10-47,10-47,10-47,NA,NA,NA
10,10,10-48,10-48,10-48,NA,NA,NA
10,10,10-49,10-49,10-49,NA,NA,NA
10,10,10-50,10-50,10-50,NA,NA,NA
10,10,10-51,10-51,10-51,NA,NA,NA
10,10,10-52,10-52,10-52,NA,NA,NA
10,10,10-53,10-53,10-53,NA,NA,NA
10,10,10-54,10-54,10-54,NA,NA,NA
10,10,10-55,10-55,10-55,NA,NA,NA
10,10,10-56,10-56,10-56,NA,NA,NA
10,10,10-57,10-57,10-57,NA,NA,NA
10,10,10-58,10-58,10-58,NA,NA,NA
10,10,10-59,10-59,10-59,NA,NA,NA
10,10,10-60,10-60,10-60,NA,NA,NA
10,10,10-61,10-61,10-61,NA,NA,NA
10,10,10-62,10-62,10-62,NA,NA,NA
10,10,10-63,10-63,10-63,NA,NA,NA
10,10,10-64,10-64,10-64,NA,NA,NA
10,10,10-65,10-65,10-65,NA,NA,NA
10,10,10-66,10-66,10-66,NA,NA,NA
10,10,10-67,10-67,10-67,NA,NA,NA
10,10,10-68,10-68,10-68,NA,NA,NA
10,10,10-69,10-69,10-69,NA,NA,NA
10,10,10-70,10-70,10-70,NA,NA,NA
10,10,10-71,10-71,10-71,NA,NA,NA
10,10,10-72,10-72,10-72,NA,NA,NA
10,10,10-73,10-73,10-73,NA,NA,NA
10,10,10-74,10-74,10-74,NA,NA,NA
10,10,10-75,10-75,10-75,NA,NA,NA
10,10,10-76,10-76,10-76,NA,NA,NA
10,10,10-77,10-77,10-77,NA,NA,NA
10,10,10-78,10-78,10-78,NA,NA,NA
10,10,10-79,10-79,10-79,NA,NA,NA
10,10,10-80,10-80,10-80,NA,NA,NA
10,10,10-81,10-81,10-81,NA,NA,NA
10,10,10-82,10-82,10-82,NA,NA,NA
10,10,10-83,10-83,10-83,NA,NA,NA
10,10,10-84,10-84,10-84,NA,NA,NA
10,10,10-85,10-85,10-85,NA,NA,NA
10,10,10-86,10-86,10-86,NA,NA,NA
10,10,10-87,10-87,10-87,NA,NA,NA
10,10,10-88,10-88,10-88,NA,NA,NA
10,10,10-89,10-89,10-89,NA,NA,NA
10,10,10-90,10-90,10-90,NA,NA,NA
10,10,10-91,10-91,10-91,NA,NA,NA
10,10,10-92,10-92,10-92,NA,NA,NA
10,10,10-93,10-93,10-93,NA,NA,NA
