7.6,,1.0,,1.0,1.0,1.0,2.0,,,1.0,3.0,2.0,,,,1.0,,,2.0,,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,2.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,,2.0,1.0,,,,1.0,,2.0,,3.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,2.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,2.0,2.0,2.0,,,,,,1.0,,1.0,,,,,2.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,3.0,1.0,,1.0,,,,,3.0,1.0,1.0,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,
7.7,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,2.0,,,,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,1.0,,,2.0,1.0,,,1.0,2.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,2.0,2.0,,,1.0,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,3.0,,2.0,,,1.0,,,,1.0,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,
7.8,,1.0,,1.0,,,,,,,2.0,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,
7.9,,1.0,,,1.0,,2.0,2.0,,1.0,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,2.0,,2.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,3.0,,,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,2.0,3.0,,,3.0,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,1.0,,,
8.0,,,,,,1.0,2.0,,,,1.0,2.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,2.0,,,,3.0,,,1.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
8.1,2.0,1.0,,1.0,2.0,1.0,3.0,3.0,1.0,,4.0,3.0,,,1.0,3.0,,,2.0,1.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,2.0,,,1.0,3.0,,,,,2.0,,,1.0,,,,1.0,,,1.0,1.0,,2.0,1.0,,4.0,,2.0,2.0,,,,,1.0,1.0,,2.0,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,5.0,,1.0,1.0,2.0,1.0,,,,,2.0,,1.0,,3.0,,,,1.0,,,,,,2.0,,1.0,,,,,,,,1.0,1.0,,2.0,1.0,2.0,,,,,2.0,,,,,1.0,,,,1.0,,,1.0,,1.0,,,2.0,1.0,2.0,,2.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,,6.0,2.0,1.0,,,,,,2.0,2.0,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,2.0,,2.0,,,1.0,,,
8.2,,,1.0,,2.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,2.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,2.0,,,,,,1.0,,1.0,,,2.0,,,1.0,3.0,3.0,,,,,,1.0,,,,,,,,3.0,2.0,,,1.0,1.0,,,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,1.0,,,,3.0,,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,2.0,1.0,1.0,1.0,,,,5.0,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,1.0,2.0,,,,,1.0,,,,,,,1.0,1.0,,2.0,,,2.0,,1.0,1.0,1.0,,,1.0,,,,,
8.3,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
9.0,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,2.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10.0,,,,,,1.0,5.0,2.0,,,3.0,1.0,,2.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,1.0,,2.0,,,,,1.0,,,2.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,
10.1,,,,1.0,,,2.0,1.0,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,2.0,,2.0,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,
10.2,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,2.0,,,1.0,,,,,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,
10.3,1.0,,,,,,,,,,,3.0,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.4,,,,,1.0,,,,2.0,,1.0,,1.0,,,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,2.0,,,3.0,2.0,1.0,,,,,,2.0,1.0,,,2.0,,1.0,,1.0,,,3.0,2.0,,2.0,1.0,1.0,,,,,1.0,,2.0,,,2.0,,,,1.0,1.0,,1.0,,,,3.0,,,,,,1.0,,,,,,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,
10.5,1.0,5.0,,,2.0,,1.0,3.0,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,1.0,3.0,,2.0,,4.0,,2.0,,,3.0,1.0,1.0,1.0,,4.0,,3.0,2.0,1.0,,,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,,,3.0,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,3.0,,,,2.0,2.0,,,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,3.0,,,1.0,,,3.0,1.0,1.0,1.0,2.0,2.0,3.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,3.0,,1.0,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,1.0,,,,1.0,,,1.0,,2.0,,,2.0,1.0,1.0,,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,,,1.0,,,,
10.6,,,,1.0,,,2.0,2.0,,,2.0,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,2.0,2.0,3.0,,,1.0,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
10.7,2.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,4.0,3.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,
10.8,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,5.0,,2.0,,1.0,,1.0,,,1.0,,,,2.0,2.0,,,,,,3.0,,,,,,,,,1.0,,2.0,1.0,,,1.0,,,2.0,,2.0,,1.0,,,3.0,2.0,3.0,,,1.0,4.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,,2.0,6.0,1.0,2.0,3.0,,,1.0,1.0,1.0,,2.0,,4.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,2.0,1.0,,,1.0,3.0,,2.0,,2.0,,,,,2.0,,,,,,3.0,,1.0,,2.0,,1.0,1.0,,,1.0,,2.0,4.0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,,2.0,
10.9,2.0,4.0,3.0,1.0,,,2.0,,,,3.0,1.0,2.0,1.0,,1.0,1.0,,,,3.0,,,,3.0,,,,,,,2.0,2.0,,,,,1.0,,,2.0,1.0,,1.0,2.0,1.0,2.0,,,2.0,1.0,,2.0,,6.0,,1.0,1.0,1.0,1.0,,1.0,4.0,3.0,,,2.0,,,,,,,1.0,,2.0,1.0,1.0,,,1.0,3.0,2.0,2.0,,1.0,,1.0,,1.0,,,,2.0,,1.0,3.0,,,,,1.0,,,1.0,1.0,,,,1.0,,1.0,2.0,,1.0,1.0,,,1.0,,,,,,2.0,1.0,,,1.0,,,2.0,,1.0,2.0,,2.0,,1.0,,,,1.0,,1.0,,2.0,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,2.0,1.0,,,,,,,,1.0,3.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,
11.0,,1.0,,,3.0,,1.0,2.0,2.0,,,2.0,1.0,,,,,,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,2.0,3.0,1.0,1.0,,1.0,1.0,,2.0,,3.0,1.0,,2.0,,2.0,2.0,,4.0,1.0,,4.0,1.0,1.0,,3.0,2.0,,,,1.0,,,,,,1.0,3.0,,,1.0,,,,,,1.0,1.0,,2.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,2.0,,,,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,1.0,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,
12.0,2.0,,1.0,,,,2.0,1.0,1.0,,,2.0,,1.0,,1.0,,,,1.0,,1.0,,,2.0,1.0,,,1.0,,,,,,,1.0,,2.0,,,3.0,,,,3.0,,,,,,1.0,1.0,,,3.0,,2.0,1.0,2.0,,,2.0,4.0,4.0,,1.0,,1.0,,,,,,1.0,1.0,,3.0,,,,,1.0,1.0,,1.0,3.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,2.0,1.0,,,1.0,,,,,,1.0,,,1.0,2.0,,,,,1.0,2.0,1.0,,1.0,,,1.0,1.0,,1.0,,,2.0,1.0,,1.0,,,1.0,,1.0,2.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,1.0,2.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,2.0,1.0,,1.0,,,,1.0,,,,,
12.1,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12.2,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12.3,,2.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,,2.0,1.0,,,,,,2.0,4.0,,1.0,2.0,,,1.0,,1.0,,,,1.0,2.0,,,,,,,2.0,,,1.0,,,,,,,1.0,4.0,2.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,2.0,,,1.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,3.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.6,1.0,1.0,1.0,,,1.0,1.0,2.0,2.0,1.0,,1.0,,1.0,,2.0,,,1.0,,,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,4.0,1.0,,2.0,,1.0,,2.0,,1.0,,,,,,2.0,,,,,,1.0,4.0,,1.0,,,,1.0,3.0,2.0,,,,1.0,2.0,1.0,,,2.0,,,1.0,1.0,,3.0,,1.0,,2.0,,1.0,,3.0,5.0,,,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,2.0,1.0,1.0,,1.0,,,,1.0,1.0,,4.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,2.0,1.0,3.0,,,1.0,,2.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,
13.0,2.0,,,,1.0,,3.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,3.0,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,2.0,,2.0,,,1.0,,,1.0,1.0,,,1.0,,4.0,3.0,1.0,,,2.0,2.0,1.0,,,,2.0,,,,,1.0,,,,,,,2.0,1.0,,,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,3.0,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,3.0,,2.0,1.0,,2.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,2.0,1.0,,,,,3.0,,,,,,,1.0,,,,2.0,1.0,,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,
13.1,1.0,,,1.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,3.0,,,,,1.0,,,,,1.0,,1.0,1.0,,1.0,,1.0,2.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,3.0,,1.0,,,,,,1.0,,,,1.0,2.0,,2.0,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,
13.2,,3.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,3.0,1.0,,,1.0,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,2.0,2.0,2.0,,,1.0,,,,,,,,,,1.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
13.3,,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,,2.0,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,3.0,,1.0,,1.0,,,4.0,1.0,1.0,2.0,,,,,,,,1.0,2.0,,,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,,1.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,3.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,
14.0,2.0,1.0,,,,1.0,1.0,2.0,,,1.0,3.0,1.0,2.0,1.0,5.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,2.0,2.0,,4.0,1.0,,4.0,,1.0,,,,,1.0,1.0,1.0,,,,3.0,,,1.0,2.0,1.0,,1.0,2.0,,3.0,1.0,2.0,,2.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,3.0
14.1,,,,1.0,,,,,,,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,1.0,,3.0,,,,2.0,2.0,1.0,,,,,,1.0,,,1.0,2.0,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,1.0,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,1.0,,,
14.2,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,2.0,,,2.0,,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,2.0,,,2.0,,,2.0,,1.0,,,1.0,,3.0,,1.0,1.0,,3.0,2.0,,,1.0,1.0,1.0,,,,1.0,,,,2.0,3.0,,,1.0,,,1.0,1.0,,1.0,3.0,,,,1.0,,2.0,,,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
14.3,,2.0,,,,1.0,3.0,1.0,,1.0,2.0,2.0,,,4.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,2.0,,,2.0,,,,,,1.0,1.0,2.0,,,3.0,1.0,1.0,,,1.0,1.0,,2.0,2.0,2.0,,1.0,,,,,,3.0,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,2.0,2.0,,,,,,1.0,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,3.0,,,,,1.0,,4.0,,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,
