,hh_index,area_id,zone_id,hh_count,hh_children,hh_people_in_work,hh_in_work,hh_income,hh_cars,p_hh_index,adult,gender,age,employment,occupation,main_activity,main_activity_id,main_facility_area,main_facility_zone,mode,hh_income_bin,age_bin
817,222.0,4.0,4.6,3.0,2.0,1.0,yes,85000.0,0.0,1,under16,female,11.0,education,none,education,57.0,10.0,10.0,car,mid-high,4-13
818,222.0,4.0,4.6,3.0,2.0,1.0,yes,85000.0,0.0,2,under16,male,11.0,education,none,None,-1.0,-1.0,-1.0,,mid-high,4-13
819,223.0,5.0,5.0,5.0,3.0,2.0,yes,95000.0,1.0,0,16+,female,30.0,employment,unskilled,work,75.0,3.0,3.2,car,mid-high,21-31
820,223.0,5.0,5.0,5.0,3.0,2.0,yes,95000.0,1.0,1,16+,male,30.0,employment,skilled,work,47.0,3.0,3.1,car,mid-high,21-31
821,223.0,5.0,5.0,5.0,3.0,2.0,yes,95000.0,1.0,2,under16,male,1.0,education,none,education,44.0,2.0,2.0,car,mid-high,0-4
822,223.0,5.0,5.0,5.0,3.0,2.0,yes,95000.0,1.0,3,under16,male,11.0,education,none,education,16.0,4.0,4.5,car,mid-high,4-13
823,223.0,5.0,5.0,5.0,3.0,2.0,yes,95000.0,1.0,4,under16,female,3.0,education,none,education,28.0,2.0,2.2,car,mid-high,0-4
824,224.0,4.0,4.2,5.0,3.0,2.0,yes,55000.0,0.0,0,16+,male,21.0,employment,unskilled,work,185.0,8.0,8.2,car,mid,16-21
825,224.0,4.0,4.2,5.0,3.0,2.0,yes,55000.0,0.0,1,16+,female,18.0,education,none,None,-1.0,-1.0,-1.0,,mid,16-21
826,224.0,4.0,4.2,5.0,3.0,2.0,yes,55000.0,0.0,2,under16,male,7.0,education,none,education,5.0,4.0,4.4,car,mid,4-13
827,224.0,4.0,4.2,5.0,3.0,2.0,yes,55000.0,0.0,3,under16,female,6.0,education,none,None,-1.0,-1.0,-1.0,,mid,4-13
828,224.0,4.0,4.2,5.0,3.0,2.0,yes,55000.0,0.0,4,under16,female,8.0,education,none,education,20.0,4.0,4.4,car,mid,4-13
829,225.0,4.0,4.5,3.0,0.0,3.0,yes,55000.0,1.0,0,16+,male,59.0,employment,unskilled,work,28.0,4.0,4.5,car,mid,51-61
830,225.0,4.0,4.5,3.0,0.0,3.0,yes,55000.0,1.0,1,16+,female,57.0,employment,unskilled,work,34.0,4.0,4.5,car,mid,51-61
831,225.0,4.0,4.5,3.0,0.0,3.0,yes,55000.0,1.0,2,16+,male,58.0,employment,unskilled,work,13.0,4.0,4.5,car,mid,51-61
832,226.0,4.0,4.4,5.0,3.0,1.0,yes,35000.0,1.0,0,16+,male,23.0,employment,unskilled,work,44.0,4.0,4.5,car,low,21-31
833,226.0,4.0,4.4,5.0,3.0,1.0,yes,35000.0,1.0,1,16+,male,26.0,employment,unskilled,work,47.0,3.0,3.1,car,low,21-31
834,226.0,4.0,4.4,5.0,3.0,1.0,yes,35000.0,1.0,2,under16,female,7.0,education,none,education,24.0,4.0,4.2,car,low,4-13
835,226.0,4.0,4.4,5.0,3.0,1.0,yes,35000.0,1.0,3,under16,female,8.0,education,none,education,34.0,2.0,2.0,car,low,4-13
836,226.0,4.0,4.4,5.0,3.0,1.0,yes,35000.0,1.0,4,under16,male,11.0,education,none,education,32.0,2.0,2.0,car,low,4-13
837,227.0,4.0,4.0,3.0,1.0,2.0,yes,120000.0,1.0,0,16+,female,20.0,employment,unskilled,work,128.0,9.0,9.1,car,high,16-21
838,227.0,4.0,4.0,3.0,1.0,2.0,yes,120000.0,1.0,1,16+,male,23.0,employment,skilled,work,199.0,8.0,8.3,car,high,21-31
839,227.0,4.0,4.0,3.0,1.0,2.0,yes,120000.0,1.0,2,under16,female,6.0,education,none,education,18.0,4.0,4.4,car,high,4-13
840,228.0,4.0,4.6,5.0,2.0,2.0,yes,60000.0,1.0,0,16+,female,24.0,employment,unskilled,None,-1.0,-1.0,-1.0,,mid,21-31
841,228.0,4.0,4.6,5.0,2.0,2.0,yes,60000.0,1.0,1,16+,male,25.0,employment,unskilled,work,56.0,2.0,2.3,car,mid,21-31
842,228.0,4.0,4.6,5.0,2.0,2.0,yes,60000.0,1.0,2,16+,male,24.0,employment,unskilled,work,55.0,3.0,3.1,car,mid,21-31
843,228.0,4.0,4.6,5.0,2.0,2.0,yes,60000.0,1.0,3,under16,male,7.0,education,none,education,3.0,4.0,4.4,car,mid,4-13
844,228.0,4.0,4.6,5.0,2.0,2.0,yes,60000.0,1.0,4,under16,female,12.0,education,none,education,30.0,2.0,2.3,car,mid,4-13
845,229.0,4.0,4.2,1.0,0.0,0.0,noone,16000.0,0.0,0,16+,female,61.0,retired,none,None,-1.0,-1.0,-1.0,,low,51-61
846,230.0,4.0,4.2,2.0,0.0,2.0,yes,55000.0,1.0,0,16+,male,58.0,employment,unskilled,work,86.0,2.0,2.2,car,mid,51-61
847,230.0,4.0,4.2,2.0,0.0,2.0,yes,55000.0,1.0,1,16+,male,56.0,employment,unskilled,work,21.0,4.0,4.2,car,mid,51-61
848,231.0,5.0,5.1,5.0,1.0,4.0,yes,55000.0,1.0,0,16+,female,43.0,employment,unskilled,work,10.0,5.0,5.1,walk,mid,41-51
849,231.0,5.0,5.1,5.0,1.0,4.0,yes,55000.0,1.0,1,16+,male,43.0,employment,unskilled,None,-1.0,-1.0,-1.0,,mid,41-51
850,231.0,5.0,5.1,5.0,1.0,4.0,yes,55000.0,1.0,2,16+,female,41.0,employment,unskilled,work,88.0,10.0,10.0,car,mid,31-41
851,231.0,5.0,5.1,5.0,1.0,4.0,yes,55000.0,1.0,3,16+,male,43.0,employment,unskilled,work,107.0,10.0,10.0,car,mid,41-51
852,231.0,5.0,5.1,5.0,1.0,4.0,yes,55000.0,1.0,4,under16,male,8.0,education,none,None,-1.0,-1.0,-1.0,,mid,4-13
853,232.0,4.0,4.2,4.0,0.0,2.0,yes,65000.0,4.0,0,16+,male,56.0,employment,unskilled,work,177.0,8.0,8.2,car,mid,51-61
854,232.0,4.0,4.2,4.0,0.0,2.0,yes,65000.0,4.0,1,16+,male,56.0,employment,unskilled,work,162.0,5.0,5.2,car,mid,51-61
855,232.0,4.0,4.2,4.0,0.0,2.0,yes,65000.0,4.0,2,16+,female,56.0,retired,none,None,-1.0,-1.0,-1.0,,mid,51-61
856,232.0,4.0,4.2,4.0,0.0,2.0,yes,65000.0,4.0,3,16+,male,57.0,retired,none,health,3.0,4.0,4.4,car,mid,51-61
857,233.0,5.0,5.1,5.0,0.0,1.0,yes,150000.0,2.0,0,16+,other,64.0,employment,skilled,work,14.0,4.0,4.5,car,high,61-71
858,233.0,5.0,5.1,5.0,0.0,1.0,yes,150000.0,2.0,1,16+,female,61.0,retired,none,None,-1.0,-1.0,-1.0,,high,51-61
859,233.0,5.0,5.1,5.0,0.0,1.0,yes,150000.0,2.0,2,16+,female,61.0,retired,none,None,-1.0,-1.0,-1.0,,high,51-61
860,233.0,5.0,5.1,5.0,0.0,1.0,yes,150000.0,2.0,3,16+,male,60.0,retired,none,health,16.0,10.0,10.0,car,high,51-61
861,233.0,5.0,5.1,5.0,0.0,1.0,yes,150000.0,2.0,4,16+,male,61.0,retired,none,None,-1.0,-1.0,-1.0,,high,51-61
862,234.0,4.0,4.2,3.0,1.0,1.0,yes,50000.0,1.0,0,16+,male,30.0,employment,unskilled,work,31.0,4.0,4.4,car,mid,21-31
863,234.0,4.0,4.2,3.0,1.0,1.0,yes,50000.0,1.0,1,16+,other,30.0,employment,unskilled,None,-1.0,-1.0,-1.0,,mid,21-31
864,234.0,4.0,4.2,3.0,1.0,1.0,yes,50000.0,1.0,2,under16,female,11.0,education,none,education,15.0,4.0,4.5,car,mid,4-13
865,235.0,4.0,4.2,5.0,2.0,2.0,yes,35000.0,1.0,0,16+,female,26.0,employment,unskilled,work,156.0,10.0,10.5,car,low,21-31
866,235.0,4.0,4.2,5.0,2.0,2.0,yes,35000.0,1.0,1,16+,female,27.0,employment,unskilled,work,167.0,10.0,10.5,car,low,21-31
867,235.0,4.0,4.2,5.0,2.0,2.0,yes,35000.0,1.0,2,16+,female,24.0,employment,skilled,work,2.0,4.0,4.2,cycle,low,21-31
868,235.0,4.0,4.2,5.0,2.0,2.0,yes,35000.0,1.0,3,under16,female,13.0,education,none,education,8.0,4.0,4.4,car,low,4-13
869,235.0,4.0,4.2,5.0,2.0,2.0,yes,35000.0,1.0,4,under16,female,7.0,education,none,education,89.0,8.0,8.2,car,low,4-13
870,236.0,4.0,4.2,5.0,0.0,5.0,yes,50000.0,2.0,0,16+,female,59.0,employment,unskilled,work,142.0,5.0,5.0,car,mid,51-61
871,236.0,4.0,4.2,5.0,0.0,5.0,yes,50000.0,2.0,1,16+,male,60.0,employment,unskilled,work,70.0,2.0,2.0,car,mid,51-61
872,236.0,4.0,4.2,5.0,0.0,5.0,yes,50000.0,2.0,2,16+,other,62.0,employment,unskilled,work,116.0,10.0,10.1,car,mid,61-71
873,236.0,4.0,4.2,5.0,0.0,5.0,yes,50000.0,2.0,3,16+,female,60.0,employment,unskilled,work,6.0,4.0,4.5,car,mid,51-61
874,236.0,4.0,4.2,5.0,0.0,5.0,yes,50000.0,2.0,4,16+,male,63.0,employment,unskilled,work,62.0,2.0,2.0,car,mid,61-71
875,237.0,4.0,4.4,5.0,2.0,2.0,yes,35000.0,1.0,0,16+,male,38.0,employment,unskilled,work,96.0,2.0,2.3,car,low,31-41
876,237.0,4.0,4.4,5.0,2.0,2.0,yes,35000.0,1.0,1,16+,female,42.0,employment,unskilled,None,-1.0,-1.0,-1.0,,low,41-51
877,237.0,4.0,4.4,5.0,2.0,2.0,yes,35000.0,1.0,2,16+,female,38.0,employment,unskilled,work,22.0,4.0,4.5,car,low,31-41
878,237.0,4.0,4.4,5.0,2.0,2.0,yes,35000.0,1.0,3,under16,male,6.0,education,none,education,12.0,4.0,4.4,car,low,4-13
879,237.0,4.0,4.4,5.0,2.0,2.0,yes,35000.0,1.0,4,under16,female,10.0,education,none,education,15.0,4.0,4.5,car,low,4-13
880,238.0,4.0,4.5,5.0,2.0,2.0,yes,45000.0,0.0,0,16+,female,33.0,employment,unskilled,work,37.0,4.0,4.5,car,low,31-41
881,238.0,4.0,4.5,5.0,2.0,2.0,yes,45000.0,0.0,1,16+,female,35.0,employment,unskilled,None,-1.0,-1.0,-1.0,,low,31-41
882,238.0,4.0,4.5,5.0,2.0,2.0,yes,45000.0,0.0,2,16+,female,35.0,unemployed,none,None,-1.0,-1.0,-1.0,,low,31-41
883,238.0,4.0,4.5,5.0,2.0,2.0,yes,45000.0,0.0,3,under16,female,3.0,education,none,health,31.0,8.0,8.2,car,low,0-4
884,238.0,4.0,4.5,5.0,2.0,2.0,yes,45000.0,0.0,4,under16,male,7.0,education,none,education,48.0,1.0,1.0,car,low,4-13
885,239.0,4.0,4.0,2.0,0.0,0.0,noone,17000.0,0.0,0,16+,female,57.0,retired,none,None,-1.0,-1.0,-1.0,,low,51-61
886,239.0,4.0,4.0,2.0,0.0,0.0,noone,17000.0,0.0,1,16+,male,56.0,retired,none,None,-1.0,-1.0,-1.0,,low,51-61
887,240.0,4.0,4.4,3.0,1.0,2.0,yes,35000.0,1.0,0,16+,male,21.0,employment,unskilled,work,106.0,2.0,2.3,car,low,16-21
888,240.0,4.0,4.4,3.0,1.0,2.0,yes,35000.0,1.0,1,16+,male,21.0,employment,unskilled,work,45.0,2.0,2.2,car,low,16-21
889,240.0,4.0,4.4,3.0,1.0,2.0,yes,35000.0,1.0,2,under16,male,8.0,education,none,education,17.0,4.0,4.5,car,low,4-13
890,241.0,5.0,5.1,2.0,1.0,1.0,yes,50000.0,1.0,0,16+,male,23.0,employment,skilled,work,129.0,2.0,2.2,car,mid,21-31
891,241.0,5.0,5.1,2.0,1.0,1.0,yes,50000.0,1.0,1,under16,female,8.0,education,none,education,83.0,5.0,5.3,car,mid,4-13
892,242.0,6.0,6.0,5.0,1.0,4.0,yes,80000.0,4.0,0,16+,male,29.0,employment,skilled,work,196.0,8.0,8.3,car,mid-high,21-31
893,242.0,6.0,6.0,5.0,1.0,4.0,yes,80000.0,4.0,1,16+,female,28.0,employment,unskilled,work,82.0,10.0,10.4,car,mid-high,21-31
894,242.0,6.0,6.0,5.0,1.0,4.0,yes,80000.0,4.0,2,16+,male,29.0,employment,unskilled,work,113.0,2.0,2.2,car,mid-high,21-31
895,242.0,6.0,6.0,5.0,1.0,4.0,yes,80000.0,4.0,3,16+,female,28.0,employment,unskilled,work,156.0,10.0,10.5,car,mid-high,21-31
896,242.0,6.0,6.0,5.0,1.0,4.0,yes,80000.0,4.0,4,under16,female,7.0,education,none,education,49.0,2.0,2.2,car,mid-high,4-13
897,243.0,4.0,4.4,2.0,1.0,1.0,yes,35000.0,0.0,0,16+,male,27.0,employment,unskilled,work,26.0,4.0,4.2,car,low,21-31
898,243.0,4.0,4.4,2.0,1.0,1.0,yes,35000.0,0.0,1,under16,male,4.0,education,none,education,4.0,4.0,4.5,car,low,0-4
899,244.0,4.0,4.5,3.0,0.0,3.0,yes,65000.0,1.0,0,16+,male,53.0,employment,unskilled,work,172.0,8.0,8.1,car,mid,51-61
900,244.0,4.0,4.5,3.0,0.0,3.0,yes,65000.0,1.0,1,16+,female,48.0,employment,unskilled,work,30.0,4.0,4.2,car,mid,41-51
901,244.0,4.0,4.5,3.0,0.0,3.0,yes,65000.0,1.0,2,16+,female,55.0,employment,unskilled,work,185.0,8.0,8.2,car,mid,51-61
902,245.0,4.0,4.2,5.0,1.0,4.0,yes,40000.0,0.0,0,16+,male,24.0,employment,unskilled,work,162.0,5.0,5.2,car,low,21-31
903,245.0,4.0,4.2,5.0,1.0,4.0,yes,40000.0,0.0,1,16+,male,21.0,employment,unskilled,work,150.0,10.0,10.5,car,low,16-21
904,245.0,4.0,4.2,5.0,1.0,4.0,yes,40000.0,0.0,2,16+,male,22.0,education,none,education,60.0,10.0,10.0,car,low,21-31
905,245.0,4.0,4.2,5.0,1.0,4.0,yes,40000.0,0.0,3,16+,female,22.0,employment,skilled,work,28.0,4.0,4.5,car,low,21-31
906,245.0,4.0,4.2,5.0,1.0,4.0,yes,40000.0,0.0,4,under16,male,11.0,education,none,education,62.0,9.0,9.1,car,low,4-13
907,246.0,4.0,4.6,4.0,1.0,3.0,yes,120000.0,2.0,0,16+,female,24.0,employment,unskilled,work,129.0,2.0,2.2,car,high,21-31
908,246.0,4.0,4.6,4.0,1.0,3.0,yes,120000.0,2.0,1,16+,male,25.0,employment,unskilled,None,-1.0,-1.0,-1.0,,high,21-31
909,246.0,4.0,4.6,4.0,1.0,3.0,yes,120000.0,2.0,2,16+,female,21.0,employment,skilled,work,179.0,8.0,8.2,car,high,16-21
910,246.0,4.0,4.6,4.0,1.0,3.0,yes,120000.0,2.0,3,under16,female,7.0,education,none,None,-1.0,-1.0,-1.0,,high,4-13
911,247.0,4.0,4.0,3.0,0.0,2.0,yes,40000.0,1.0,0,16+,male,56.0,employment,unskilled,work,98.0,9.0,9.1,car,low,51-61
912,247.0,4.0,4.0,3.0,0.0,2.0,yes,40000.0,1.0,1,16+,female,61.0,employment,unskilled,work,10.0,5.0,5.1,car,low,51-61
913,247.0,4.0,4.0,3.0,0.0,2.0,yes,40000.0,1.0,2,16+,male,59.0,retired,none,health,15.0,2.0,2.3,car,low,51-61
914,248.0,4.0,4.5,4.0,1.0,3.0,yes,105000.0,0.0,0,16+,female,30.0,employment,unskilled,work,49.0,2.0,2.3,car,mid-high,21-31
915,248.0,4.0,4.5,4.0,1.0,3.0,yes,105000.0,0.0,1,16+,male,31.0,employment,unskilled,work,129.0,2.0,2.2,car,mid-high,21-31
916,248.0,4.0,4.5,4.0,1.0,3.0,yes,105000.0,0.0,2,16+,male,31.0,employment,unskilled,work,195.0,11.0,11.0,car,mid-high,21-31
917,248.0,4.0,4.5,4.0,1.0,3.0,yes,105000.0,0.0,3,under16,male,13.0,education,none,education,48.0,1.0,1.0,car,mid-high,4-13
918,249.0,5.0,5.1,3.0,2.0,1.0,yes,50000.0,1.0,0,16+,male,31.0,employment,unskilled,work,40.0,4.0,4.2,car,mid,21-31
919,249.0,5.0,5.1,3.0,2.0,1.0,yes,50000.0,1.0,1,under16,female,13.0,education,none,education,12.0,4.0,4.4,car,mid,4-13
920,249.0,5.0,5.1,3.0,2.0,1.0,yes,50000.0,1.0,2,under16,female,5.0,education,none,None,-1.0,-1.0,-1.0,,mid,4-13
921,250.0,4.0,4.0,1.0,0.0,0.0,noone,16000.0,1.0,0,16+,male,60.0,retired,none,None,-1.0,-1.0,-1.0,,low,51-61
922,251.0,4.0,4.4,5.0,0.0,2.0,yes,75000.0,2.0,0,16+,male,55.0,employment,unskilled,work,95.0,10.0,10.0,car,mid-high,51-61
923,251.0,4.0,4.4,5.0,0.0,2.0,yes,75000.0,2.0,1,16+,male,55.0,employment,skilled,work,17.0,5.0,5.1,PT,mid-high,51-61
924,251.0,4.0,4.4,5.0,0.0,2.0,yes,75000.0,2.0,2,16+,male,56.0,retired,none,shopping,53.0,10.0,10.0,car,mid-high,51-61
925,251.0,4.0,4.4,5.0,0.0,2.0,yes,75000.0,2.0,3,16+,male,56.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
926,251.0,4.0,4.4,5.0,0.0,2.0,yes,75000.0,2.0,4,16+,male,56.0,retired,none,shopping,75.0,5.0,5.3,car,mid-high,51-61
927,252.0,5.0,5.0,5.0,1.0,4.0,yes,95000.0,3.0,0,16+,female,23.0,employment,unskilled,work,1.0,4.0,4.2,car,mid-high,21-31
928,252.0,5.0,5.0,5.0,1.0,4.0,yes,95000.0,3.0,1,16+,male,25.0,employment,unskilled,work,109.0,10.0,10.0,car,mid-high,21-31
929,252.0,5.0,5.0,5.0,1.0,4.0,yes,95000.0,3.0,2,16+,other,25.0,employment,unskilled,work,206.0,8.0,8.2,car,mid-high,21-31
930,252.0,5.0,5.0,5.0,1.0,4.0,yes,95000.0,3.0,3,16+,male,25.0,employment,skilled,work,102.0,10.0,10.0,car,mid-high,21-31
931,252.0,5.0,5.0,5.0,1.0,4.0,yes,95000.0,3.0,4,under16,male,1.0,education,none,education,49.0,2.0,2.2,car,mid-high,0-4
932,253.0,4.0,4.2,3.0,0.0,2.0,yes,30000.0,1.0,0,16+,male,59.0,employment,unskilled,work,80.0,10.0,10.0,car,low,51-61
933,253.0,4.0,4.2,3.0,0.0,2.0,yes,30000.0,1.0,1,16+,male,62.0,employment,unskilled,work,30.0,4.0,4.2,car,low,61-71
934,253.0,4.0,4.2,3.0,0.0,2.0,yes,30000.0,1.0,2,16+,male,58.0,retired,none,None,-1.0,-1.0,-1.0,,low,51-61
935,254.0,4.0,4.1,2.0,0.0,1.0,yes,55000.0,1.0,0,16+,male,57.0,employment,skilled,work,63.0,3.0,3.1,car,mid,51-61
936,254.0,4.0,4.1,2.0,0.0,1.0,yes,55000.0,1.0,1,16+,male,58.0,retired,none,None,-1.0,-1.0,-1.0,,mid,51-61
937,255.0,4.0,4.4,3.0,1.0,2.0,yes,50000.0,0.0,0,16+,other,47.0,employment,unskilled,work,124.0,10.0,10.0,car,mid,41-51
938,255.0,4.0,4.4,3.0,1.0,2.0,yes,50000.0,0.0,1,16+,male,48.0,employment,unskilled,work,1.0,4.0,4.2,car,mid,41-51
939,255.0,4.0,4.4,3.0,1.0,2.0,yes,50000.0,0.0,2,under16,other,4.0,education,none,education,17.0,4.0,4.5,car,mid,0-4
940,256.0,4.0,4.2,5.0,1.0,4.0,yes,45000.0,2.0,0,16+,male,25.0,employment,unskilled,work,136.0,10.0,10.5,car,low,21-31
941,256.0,4.0,4.2,5.0,1.0,4.0,yes,45000.0,2.0,1,16+,male,24.0,employment,unskilled,work,15.0,4.0,4.2,cycle,low,21-31
942,256.0,4.0,4.2,5.0,1.0,4.0,yes,45000.0,2.0,2,16+,female,25.0,employment,unskilled,work,20.0,4.0,4.4,car,low,21-31
943,256.0,4.0,4.2,5.0,1.0,4.0,yes,45000.0,2.0,3,16+,male,27.0,employment,unskilled,work,29.0,4.0,4.4,car,low,21-31
944,256.0,4.0,4.2,5.0,1.0,4.0,yes,45000.0,2.0,4,under16,other,9.0,education,none,education,19.0,4.0,4.5,car,low,4-13
945,257.0,5.0,5.0,5.0,0.0,2.0,yes,180000.0,3.0,0,16+,male,63.0,employment,skilled,work,99.0,10.0,10.0,car,high,61-71
946,257.0,5.0,5.0,5.0,0.0,2.0,yes,180000.0,3.0,1,16+,male,63.0,employment,skilled,work,166.0,10.0,10.3,car,high,61-71
947,257.0,5.0,5.0,5.0,0.0,2.0,yes,180000.0,3.0,2,16+,male,64.0,retired,none,health,0.0,4.0,4.5,car,high,61-71
948,257.0,5.0,5.0,5.0,0.0,2.0,yes,180000.0,3.0,3,16+,male,67.0,retired,none,leisure,30.0,2.0,2.3,car,high,61-71
949,257.0,5.0,5.0,5.0,0.0,2.0,yes,180000.0,3.0,4,16+,male,64.0,retired,none,leisure,36.0,3.0,3.1,car,high,61-71
950,258.0,4.0,4.5,4.0,0.0,2.0,yes,130000.0,2.0,0,16+,male,64.0,employment,skilled,work,14.0,4.0,4.5,car,high,61-71
951,258.0,4.0,4.5,4.0,0.0,2.0,yes,130000.0,2.0,1,16+,male,64.0,employment,unskilled,work,0.0,4.0,4.5,car,high,61-71
952,258.0,4.0,4.5,4.0,0.0,2.0,yes,130000.0,2.0,2,16+,female,65.0,retired,none,None,-1.0,-1.0,-1.0,,high,61-71
953,258.0,4.0,4.5,4.0,0.0,2.0,yes,130000.0,2.0,3,16+,male,64.0,retired,none,shopping,12.0,4.0,4.5,car,high,61-71
954,259.0,4.0,4.4,4.0,0.0,2.0,yes,50000.0,1.0,0,16+,male,49.0,employment,unskilled,work,121.0,2.0,2.3,car,mid,41-51
955,259.0,4.0,4.4,4.0,0.0,2.0,yes,50000.0,1.0,1,16+,female,49.0,employment,unskilled,work,14.0,4.0,4.5,car,mid,41-51
956,259.0,4.0,4.4,4.0,0.0,2.0,yes,50000.0,1.0,2,16+,male,50.0,unemployed,none,None,-1.0,-1.0,-1.0,,mid,41-51
957,259.0,4.0,4.4,4.0,0.0,2.0,yes,50000.0,1.0,3,16+,female,49.0,employment,unskilled,work,41.0,4.0,4.2,car,mid,41-51
958,260.0,4.0,4.2,2.0,0.0,2.0,yes,40000.0,0.0,0,16+,female,58.0,employment,unskilled,work,162.0,5.0,5.2,car,low,51-61
959,260.0,4.0,4.2,2.0,0.0,2.0,yes,40000.0,0.0,1,16+,male,59.0,education,none,health,6.0,3.0,3.1,car,low,51-61
960,261.0,4.0,4.4,5.0,1.0,4.0,yes,65000.0,1.0,0,16+,male,21.0,employment,unskilled,work,44.0,4.0,4.5,car,mid,16-21
961,261.0,4.0,4.4,5.0,1.0,4.0,yes,65000.0,1.0,1,16+,female,20.0,employment,unskilled,work,160.0,5.0,5.3,car,mid,16-21
962,261.0,4.0,4.4,5.0,1.0,4.0,yes,65000.0,1.0,2,16+,male,22.0,employment,unskilled,work,80.0,10.0,10.0,car,mid,21-31
963,261.0,4.0,4.4,5.0,1.0,4.0,yes,65000.0,1.0,3,16+,female,19.0,education,none,education,45.0,2.0,2.0,car,mid,16-21
964,261.0,4.0,4.4,5.0,1.0,4.0,yes,65000.0,1.0,4,under16,female,12.0,education,none,education,57.0,10.0,10.0,car,mid,4-13
965,262.0,4.0,4.5,1.0,0.0,0.0,noone,16000.0,0.0,0,16+,male,70.0,retired,none,None,-1.0,-1.0,-1.0,,low,61-71
966,263.0,4.0,4.3,1.0,0.0,1.0,yes,40000.0,0.0,0,16+,male,69.0,employment,unskilled,work,67.0,2.0,2.0,car,low,61-71
967,264.0,6.0,6.0,4.0,0.0,3.0,yes,40000.0,2.0,0,16+,male,61.0,employment,unskilled,work,138.0,5.0,5.3,car,low,51-61
968,264.0,6.0,6.0,4.0,0.0,3.0,yes,40000.0,2.0,1,16+,male,60.0,employment,unskilled,work,187.0,8.0,8.2,car,low,51-61
969,264.0,6.0,6.0,4.0,0.0,3.0,yes,40000.0,2.0,2,16+,female,61.0,employment,unskilled,work,156.0,10.0,10.5,car,low,51-61
970,264.0,6.0,6.0,4.0,0.0,3.0,yes,40000.0,2.0,3,16+,male,66.0,retired,none,None,-1.0,-1.0,-1.0,,low,61-71
971,265.0,4.0,4.4,4.0,0.0,3.0,yes,75000.0,4.0,0,16+,male,50.0,employment,unskilled,work,7.0,4.0,4.5,car,mid-high,41-51
972,265.0,4.0,4.4,4.0,0.0,3.0,yes,75000.0,4.0,1,16+,female,50.0,employment,unskilled,work,26.0,4.0,4.2,car,mid-high,41-51
973,265.0,4.0,4.4,4.0,0.0,3.0,yes,75000.0,4.0,2,16+,female,48.0,employment,unskilled,work,159.0,5.0,5.3,car,mid-high,41-51
974,265.0,4.0,4.4,4.0,0.0,3.0,yes,75000.0,4.0,3,16+,male,49.0,employment,unskilled,work,14.0,4.0,4.5,car,mid-high,41-51
975,266.0,4.0,4.5,4.0,2.0,2.0,yes,40000.0,0.0,0,16+,female,32.0,employment,unskilled,work,50.0,2.0,2.2,car,low,31-41
976,266.0,4.0,4.5,4.0,2.0,2.0,yes,40000.0,0.0,1,16+,male,30.0,employment,unskilled,work,209.0,8.0,8.2,car,low,21-31
977,266.0,4.0,4.5,4.0,2.0,2.0,yes,40000.0,0.0,2,under16,male,5.0,education,none,education,9.0,4.0,4.5,car,low,4-13
978,266.0,4.0,4.5,4.0,2.0,2.0,yes,40000.0,0.0,3,under16,female,7.0,education,none,education,26.0,4.0,4.4,car,low,4-13
979,267.0,4.0,4.4,2.0,0.0,0.0,noone,17000.0,1.0,0,16+,male,56.0,retired,none,health,2.0,4.0,4.4,car,low,51-61
980,267.0,4.0,4.4,2.0,0.0,0.0,noone,17000.0,1.0,1,16+,male,57.0,retired,none,health,2.0,4.0,4.4,car,low,51-61
981,268.0,5.0,5.2,5.0,0.0,3.0,yes,85000.0,1.0,0,16+,male,62.0,employment,skilled,work,114.0,10.0,10.0,car,mid-high,61-71
982,268.0,5.0,5.2,5.0,0.0,3.0,yes,85000.0,1.0,1,16+,other,64.0,employment,unskilled,None,-1.0,-1.0,-1.0,,mid-high,61-71
983,268.0,5.0,5.2,5.0,0.0,3.0,yes,85000.0,1.0,2,16+,male,64.0,employment,skilled,None,-1.0,-1.0,-1.0,,mid-high,61-71
984,268.0,5.0,5.2,5.0,0.0,3.0,yes,85000.0,1.0,3,16+,male,63.0,retired,none,leisure,32.0,2.0,2.0,car,mid-high,61-71
985,268.0,5.0,5.2,5.0,0.0,3.0,yes,85000.0,1.0,4,16+,female,66.0,retired,none,health,5.0,4.0,4.5,car,mid-high,61-71
986,269.0,4.0,4.0,4.0,2.0,2.0,yes,35000.0,0.0,0,16+,female,27.0,employment,unskilled,work,138.0,5.0,5.3,car,low,21-31
987,269.0,4.0,4.0,4.0,2.0,2.0,yes,35000.0,0.0,1,16+,male,25.0,employment,unskilled,work,55.0,3.0,3.1,car,low,21-31
988,269.0,4.0,4.0,4.0,2.0,2.0,yes,35000.0,0.0,2,under16,male,10.0,education,none,education,87.0,5.0,5.3,car,low,4-13
989,269.0,4.0,4.0,4.0,2.0,2.0,yes,35000.0,0.0,3,under16,female,10.0,education,none,education,26.0,4.0,4.4,car,low,4-13
990,270.0,6.0,6.0,2.0,1.0,1.0,yes,65000.0,0.0,0,16+,female,29.0,employment,unskilled,work,134.0,10.0,10.5,car,mid,21-31
991,270.0,6.0,6.0,2.0,1.0,1.0,yes,65000.0,0.0,1,under16,male,7.0,education,none,education,17.0,4.0,4.5,car,mid,4-13
992,271.0,4.0,4.2,5.0,0.0,2.0,yes,105000.0,3.0,0,16+,female,60.0,employment,unskilled,work,114.0,10.0,10.0,car,mid-high,51-61
